session_id,user_id,ts_iso,utm_source,device,pages
S147520360,U112034,2025-07-10T14:00:00,direct,mobile,1
S174813826,U112034,2025-07-14T07:00:00,email,mobile,1
S145751068,U112034,2025-07-22T04:00:00,search,mobile,5
S56365962,U112035,2025-07-26T19:00:00,direct,mobile,3
S262444537,U112035,2025-07-27T04:00:00,search,mobile,4
S182013692,U112036,2025-06-12T06:00:00,social,mobile,4
S334817216,U112036,2025-06-18T17:00:00,search,mobile,4
S952572751,U112037,2025-06-04T09:00:00,search,mobile,1
S185984387,U112038,2025-07-16T22:00:00,social,mobile,5
S817855001,U112038,2025-07-20T15:00:00,search,desktop,4
S845913340,U112038,2025-07-22T23:00:00,direct,desktop,2
S943200635,U112039,2025-05-24T17:00:00,social,desktop,4
S485379546,U112039,2025-06-02T13:00:00,search,mobile,3
S174935289,U112040,2025-06-03T22:00:00,search,mobile,8
S924084802,U112040,2025-06-10T05:00:00,email,mobile,3
S345629676,U112040,2025-06-16T17:00:00,social,desktop,5
S536411425,U112041,2025-07-18T07:00:00,social,mobile,6
S727523776,U112041,2025-07-25T19:00:00,direct,mobile,5
S747526129,U112042,2025-05-18T03:00:00,direct,mobile,2
S602634155,U112042,2025-05-24T18:00:00,search,mobile,6
S463444487,U112043,2025-05-24T01:00:00,search,desktop,2
S8813589,U112043,2025-05-28T13:00:00,social,mobile,2
S703580281,U112043,2025-06-02T00:00:00,search,mobile,2
S48946136,U112044,2025-06-05T16:00:00,display,desktop,1
S978319191,U112044,2025-06-12T19:00:00,email,mobile,6
S785460995,U112044,2025-06-14T02:00:00,social,mobile,3
S782904780,U112045,2025-06-05T06:00:00,social,mobile,6
S907926410,U112045,2025-06-12T00:00:00,social,desktop,7
S817107373,U112046,2025-06-22T07:00:00,display,mobile,6
S454575897,U112047,2025-08-04T02:00:00,email,mobile,3
S572365542,U112047,2025-08-06T05:00:00,social,mobile,1
S969142240,U112048,2025-06-08T17:00:00,display,tablet,6
S50252501,U112048,2025-06-09T11:00:00,social,tablet,1
S135582233,U112048,2025-06-12T21:00:00,email,desktop,1
S867066746,U112049,2025-07-25T15:00:00,social,desktop,4
S827412616,U112049,2025-08-03T09:00:00,search,mobile,11
S430862998,U112049,2025-08-06T06:00:00,email,mobile,2
S338585242,U112050,2025-08-10T06:00:00,search,mobile,3
S213275581,U112050,2025-08-15T02:00:00,email,mobile,7
S717720327,U112050,2025-08-21T04:00:00,display,desktop,4
S866226007,U112051,2025-06-26T00:00:00,social,desktop,2
S887388441,U112051,2025-07-04T17:00:00,social,mobile,3
S874937458,U112052,2025-07-07T02:00:00,search,mobile,4
S742883722,U112052,2025-07-14T02:00:00,search,mobile,3
S330912271,U112053,2025-05-23T04:00:00,email,desktop,2
S446468465,U112053,2025-05-30T13:00:00,display,desktop,5
S153192676,U112053,2025-06-03T19:00:00,search,desktop,6
S383143730,U112054,2025-06-11T00:00:00,email,mobile,3
S517649934,U112055,2025-08-01T03:00:00,display,mobile,3
S81256462,U112055,2025-08-08T11:00:00,social,mobile,4
S863389546,U112056,2025-06-13T18:00:00,search,desktop,3
S500170210,U112056,2025-06-22T08:00:00,email,mobile,4
S513945112,U112057,2025-08-02T14:00:00,search,mobile,5
S924029518,U112058,2025-05-31T19:00:00,social,mobile,1
S745816892,U112058,2025-06-07T08:00:00,social,mobile,3
S787530595,U112059,2025-08-12T20:00:00,search,desktop,4
S8738058,U112059,2025-08-20T14:00:00,social,mobile,3
S511822354,U112060,2025-07-07T13:00:00,search,desktop,4
S505299959,U112060,2025-07-15T22:00:00,social,mobile,5
S873674360,U112061,2025-07-24T21:00:00,social,mobile,3
S362902900,U112061,2025-07-26T07:00:00,direct,mobile,5
S852205170,U112062,2025-07-19T00:00:00,social,mobile,3
S726301212,U112063,2025-07-31T04:00:00,social,desktop,2
S479953356,U112064,2025-07-26T14:00:00,search,mobile,4
S845173448,U112064,2025-08-01T00:00:00,search,desktop,4
S762632346,U112065,2025-06-03T13:00:00,display,mobile,4
S72408049,U112065,2025-06-12T01:00:00,email,mobile,3
S849170902,U112066,2025-06-15T14:00:00,search,mobile,3
S190576767,U112066,2025-06-23T12:00:00,direct,mobile,5
S342933243,U112066,2025-07-02T10:00:00,search,desktop,5
S553381255,U112067,2025-06-28T05:00:00,social,mobile,1
S764692433,U112067,2025-06-29T04:00:00,direct,mobile,2
S849151247,U112067,2025-07-02T16:00:00,search,mobile,2
S722583305,U112068,2025-06-13T19:00:00,search,desktop,4
S775374334,U112069,2025-06-30T03:00:00,search,tablet,6
S95445794,U112069,2025-07-09T05:00:00,search,mobile,5
S21191428,U112069,2025-07-14T01:00:00,search,mobile,3
S948794396,U112070,2025-08-03T22:00:00,search,mobile,1
S946752263,U112071,2025-06-22T10:00:00,search,mobile,3
S833098958,U112071,2025-07-01T04:00:00,search,mobile,3
S389302056,U112072,2025-08-07T15:00:00,search,desktop,6
S648856359,U112072,2025-08-16T09:00:00,social,mobile,3
S511561022,U112072,2025-08-24T15:00:00,search,desktop,4
S35070309,U112073,2025-06-28T16:00:00,direct,mobile,4
S983708049,U112074,2025-07-18T11:00:00,search,tablet,3
S354349305,U112074,2025-07-19T06:00:00,search,desktop,4
S649311551,U112074,2025-07-24T14:00:00,direct,desktop,1
S722906869,U112075,2025-06-05T01:00:00,social,mobile,1
S790716550,U112076,2025-06-08T09:00:00,email,desktop,5
S467543396,U112076,2025-06-11T10:00:00,social,desktop,1
S217862524,U112077,2025-07-10T19:00:00,direct,desktop,5
S495016609,U112077,2025-07-17T14:00:00,social,mobile,5
S603793216,U112078,2025-06-12T09:00:00,search,mobile,4
S416792027,U112079,2025-07-04T13:00:00,search,mobile,4
S530910403,U112079,2025-07-06T08:00:00,search,desktop,3
S138688090,U112079,2025-07-09T04:00:00,display,mobile,1
S129087539,U112080,2025-07-28T10:00:00,social,desktop,5
S94378557,U112080,2025-08-03T14:00:00,email,desktop,6
S565174177,U112081,2025-07-18T21:00:00,direct,tablet,3
S891794063,U112082,2025-05-25T05:00:00,display,mobile,5
S337575394,U112082,2025-06-01T09:00:00,display,mobile,1
S864851967,U112082,2025-06-07T14:00:00,direct,mobile,1
S221323370,U112083,2025-06-26T16:00:00,social,mobile,3
S857240411,U112084,2025-08-04T16:00:00,search,tablet,5
S502482465,U112085,2025-06-04T21:00:00,social,desktop,2
S237626871,U112086,2025-05-20T10:00:00,direct,mobile,1
S264232209,U112086,2025-05-24T20:00:00,direct,desktop,3
S104934959,U112086,2025-06-01T03:00:00,search,desktop,10
S380211467,U112087,2025-05-18T07:00:00,search,desktop,5
S628446572,U112087,2025-05-21T02:00:00,email,tablet,5
S568848840,U112087,2025-05-28T19:00:00,direct,mobile,3
S106735813,U112088,2025-05-30T07:00:00,direct,desktop,1
S179758207,U112089,2025-07-01T19:00:00,search,desktop,3
S606367466,U112090,2025-08-07T15:00:00,search,mobile,4
S842651667,U112090,2025-08-10T07:00:00,display,mobile,2
S820148936,U112090,2025-08-15T07:00:00,search,tablet,6
S125510413,U112091,2025-08-13T14:00:00,search,mobile,3
S350896420,U112092,2025-07-03T01:00:00,social,desktop,4
S341351175,U112092,2025-07-04T10:00:00,direct,desktop,6
S378281547,U112093,2025-07-19T01:00:00,display,mobile,1
S955410017,U112093,2025-07-22T23:00:00,email,desktop,5
S762477256,U112094,2025-07-24T17:00:00,display,mobile,3
S669096130,U112094,2025-07-26T10:00:00,email,mobile,2
S343558171,U112094,2025-08-03T12:00:00,search,mobile,5
S213621373,U112095,2025-06-29T03:00:00,social,mobile,2
S257517803,U112095,2025-07-03T23:00:00,search,desktop,5
S921090545,U112096,2025-06-13T15:00:00,search,mobile,5
S692171760,U112096,2025-06-21T13:00:00,search,mobile,3
S495245265,U112096,2025-06-29T03:00:00,email,mobile,3
S317043038,U112097,2025-05-27T05:00:00,search,desktop,6
S27755678,U112097,2025-06-03T00:00:00,display,mobile,1
S244962056,U112097,2025-06-05T14:00:00,display,mobile,1
S726566685,U112098,2025-08-03T04:00:00,email,mobile,1
S611576608,U112098,2025-08-10T10:00:00,email,mobile,2
S532786025,U112098,2025-08-18T07:00:00,search,desktop,5
S144618228,U112099,2025-06-10T06:00:00,search,mobile,2
S521939195,U112099,2025-06-16T09:00:00,search,mobile,7
S995451090,U112099,2025-06-25T20:00:00,direct,desktop,3
S443027335,U112100,2025-06-03T22:00:00,social,mobile,1
S943955865,U112101,2025-07-28T01:00:00,email,mobile,1
S420868468,U112101,2025-07-31T01:00:00,social,mobile,2
S949819531,U112102,2025-07-09T18:00:00,search,desktop,2
S685546097,U112102,2025-07-12T03:00:00,display,mobile,5
S418184410,U112102,2025-07-13T10:00:00,social,mobile,3
S341630871,U112103,2025-06-08T07:00:00,direct,desktop,3
S14595566,U112104,2025-07-20T05:00:00,direct,desktop,2
S752151556,U112104,2025-07-27T17:00:00,social,mobile,4
S4292811,U112104,2025-08-02T20:00:00,display,mobile,6
S695397977,U112105,2025-07-13T19:00:00,social,mobile,2
S903023457,U112105,2025-07-18T17:00:00,search,mobile,6
S197069503,U112105,2025-07-24T18:00:00,search,mobile,6
S725010178,U112106,2025-08-01T21:00:00,social,mobile,4
S772330756,U112106,2025-08-07T09:00:00,search,desktop,6
S211909383,U112107,2025-06-15T01:00:00,search,mobile,6
S655254547,U112108,2025-06-07T11:00:00,search,mobile,2
S592438682,U112108,2025-06-12T14:00:00,direct,mobile,6
S57468522,U112108,2025-06-19T18:00:00,email,desktop,3
S929445620,U112109,2025-07-04T21:00:00,email,desktop,5
S30369210,U112110,2025-07-15T23:00:00,direct,desktop,5
S868781417,U112111,2025-05-19T15:00:00,social,desktop,6
S605146837,U112111,2025-05-20T16:00:00,search,tablet,4
S222409827,U112111,2025-05-24T14:00:00,search,mobile,3
S478730205,U112112,2025-07-10T14:00:00,direct,mobile,5
S188208868,U112112,2025-07-18T20:00:00,search,mobile,3
S426393218,U112113,2025-05-20T08:00:00,search,desktop,8
S816551727,U112113,2025-05-22T07:00:00,email,mobile,4
S466933293,U112113,2025-05-25T21:00:00,social,desktop,3
S537411619,U112114,2025-05-26T14:00:00,display,desktop,7
S617952164,U112115,2025-07-06T05:00:00,search,mobile,7
S933481837,U112115,2025-07-10T19:00:00,social,mobile,4
S375524022,U112116,2025-05-31T03:00:00,search,mobile,1
S534077851,U112117,2025-07-28T14:00:00,search,mobile,5
S690901982,U112117,2025-07-30T19:00:00,search,mobile,1
S419659198,U112118,2025-06-10T21:00:00,search,mobile,2
S453626220,U112118,2025-06-13T00:00:00,search,desktop,2
S426427712,U112119,2025-08-09T15:00:00,direct,mobile,1
S85893511,U112119,2025-08-10T18:00:00,social,mobile,7
S52756086,U112120,2025-07-13T21:00:00,social,mobile,2
S336752988,U112120,2025-07-17T05:00:00,email,tablet,2
S283572556,U112120,2025-07-19T01:00:00,search,desktop,3
S232700252,U112121,2025-06-19T05:00:00,direct,desktop,3
S776682255,U112121,2025-06-27T10:00:00,search,mobile,1
S749872961,U112121,2025-07-05T06:00:00,social,mobile,3
S425850494,U112122,2025-07-09T06:00:00,search,mobile,3
S633377686,U112122,2025-07-10T21:00:00,search,tablet,3
S662792005,U112123,2025-06-13T23:00:00,social,mobile,4
S246552825,U112123,2025-06-16T11:00:00,social,tablet,6
S929227730,U112123,2025-06-19T07:00:00,search,desktop,2
S354854648,U112124,2025-06-06T19:00:00,social,mobile,6
S895459521,U112125,2025-06-27T06:00:00,direct,desktop,2
S719811767,U112125,2025-07-03T03:00:00,social,mobile,1
S68716615,U112125,2025-07-08T21:00:00,direct,desktop,6
S438172870,U112126,2025-06-19T17:00:00,email,mobile,3
S261265537,U112126,2025-06-20T11:00:00,email,mobile,1
S846406264,U112126,2025-06-26T02:00:00,search,mobile,4
S519936710,U112127,2025-06-16T22:00:00,social,mobile,1
S804657046,U112127,2025-06-20T09:00:00,search,desktop,5
S933261507,U112127,2025-06-29T10:00:00,email,mobile,4
S583643739,U112128,2025-05-19T06:00:00,direct,mobile,6
S921184450,U112129,2025-05-28T14:00:00,email,mobile,2
S247574193,U112129,2025-06-03T04:00:00,search,desktop,5
S426263969,U112129,2025-06-05T13:00:00,search,mobile,1
S395078057,U112130,2025-06-20T10:00:00,direct,mobile,5
S884086507,U112131,2025-06-10T12:00:00,social,mobile,2
S109887248,U112131,2025-06-14T09:00:00,display,mobile,1
S152323075,U112131,2025-06-19T18:00:00,social,desktop,8
S804660752,U112132,2025-08-05T12:00:00,social,mobile,1
S360642177,U112132,2025-08-13T02:00:00,email,desktop,3
S857117110,U112133,2025-06-07T23:00:00,social,desktop,7
S734371647,U112133,2025-06-09T23:00:00,search,mobile,3
S330748279,U112134,2025-07-31T18:00:00,search,mobile,3
S26084039,U112134,2025-08-07T00:00:00,direct,desktop,4
S78909086,U112134,2025-08-16T06:00:00,social,mobile,4
S14824852,U112135,2025-07-24T01:00:00,email,mobile,4
S402188459,U112136,2025-06-11T07:00:00,direct,desktop,1
S722817112,U112136,2025-06-19T08:00:00,email,mobile,4
S884604948,U112137,2025-06-16T15:00:00,social,desktop,4
S53496551,U112137,2025-06-23T20:00:00,email,mobile,5
S493867661,U112137,2025-06-28T14:00:00,search,desktop,4
S597085369,U112138,2025-08-09T04:00:00,social,mobile,2
S641611968,U112139,2025-07-10T00:00:00,social,mobile,4
S605122215,U112139,2025-07-16T22:00:00,social,mobile,4
S449441381,U112140,2025-07-27T02:00:00,search,mobile,3
S433898408,U112141,2025-05-20T17:00:00,email,desktop,4
S486379876,U112141,2025-05-23T19:00:00,email,mobile,2
S838086751,U112142,2025-05-22T23:00:00,display,desktop,5
S929135028,U112142,2025-05-23T23:00:00,search,mobile,4
S277713022,U112143,2025-07-29T18:00:00,email,mobile,2
S277291439,U112143,2025-08-01T01:00:00,search,desktop,2
S924573530,U112143,2025-08-05T00:00:00,search,mobile,3
S963431850,U112144,2025-05-25T19:00:00,search,mobile,3
S633220417,U112144,2025-05-31T00:00:00,social,mobile,3
S779583347,U112145,2025-08-11T12:00:00,social,desktop,2
S250330513,U112146,2025-08-05T10:00:00,direct,desktop,5
S258852759,U112147,2025-05-27T19:00:00,direct,mobile,1
S758867192,U112147,2025-06-03T11:00:00,social,desktop,2
S611643650,U112147,2025-06-05T04:00:00,social,desktop,1
S980343214,U112148,2025-06-17T02:00:00,search,desktop,1
S431662122,U112148,2025-06-20T18:00:00,direct,mobile,2
S263139400,U112149,2025-06-09T16:00:00,search,mobile,2
S888190600,U112150,2025-06-01T14:00:00,display,mobile,1
S692051055,U112150,2025-06-06T09:00:00,search,mobile,7
S694787078,U112150,2025-06-14T12:00:00,display,desktop,4
S203467515,U112151,2025-07-07T09:00:00,social,mobile,8
S67764811,U112151,2025-07-15T20:00:00,social,mobile,4
S214456806,U112151,2025-07-20T19:00:00,social,mobile,3
S597618296,U112152,2025-06-04T21:00:00,display,desktop,4
S846843326,U112152,2025-06-10T13:00:00,social,mobile,1
S755258669,U112152,2025-06-14T19:00:00,social,mobile,2
S281023138,U112153,2025-07-29T22:00:00,social,mobile,4
S946327621,U112154,2025-07-01T13:00:00,display,desktop,2
S328421912,U112155,2025-06-03T20:00:00,search,mobile,2
S86808082,U112156,2025-08-03T14:00:00,email,mobile,4
S469010653,U112156,2025-08-11T11:00:00,search,mobile,4
S175818754,U112156,2025-08-19T07:00:00,direct,mobile,4
S92354022,U112157,2025-08-15T03:00:00,social,mobile,2
S589058390,U112157,2025-08-24T04:00:00,email,desktop,2
S451836985,U112158,2025-06-06T01:00:00,email,mobile,6
S922648498,U112159,2025-07-23T22:00:00,search,mobile,4
S848320219,U112159,2025-07-29T04:00:00,search,mobile,2
S719384942,U112160,2025-08-10T08:00:00,direct,desktop,5
S518913944,U112160,2025-08-15T08:00:00,search,mobile,2
S191663114,U112161,2025-07-28T21:00:00,direct,mobile,3
S680433241,U112161,2025-07-31T06:00:00,email,mobile,6
S601324916,U112162,2025-05-30T04:00:00,search,desktop,4
S100903995,U112162,2025-06-01T14:00:00,direct,mobile,3
S837208893,U112163,2025-06-21T03:00:00,direct,mobile,4
S189411690,U112163,2025-06-28T08:00:00,search,mobile,3
S28753891,U112164,2025-05-30T16:00:00,social,desktop,5
S531081176,U112164,2025-06-05T15:00:00,display,mobile,3
S594492457,U112165,2025-06-17T09:00:00,search,mobile,5
S64865820,U112165,2025-06-18T02:00:00,display,mobile,4
S371981417,U112166,2025-08-02T18:00:00,social,mobile,6
S332126628,U112166,2025-08-04T13:00:00,social,tablet,3
S322323916,U112166,2025-08-10T04:00:00,search,mobile,3
S828297821,U112167,2025-07-13T00:00:00,search,mobile,4
S32426821,U112168,2025-05-24T22:00:00,display,mobile,4
S366300571,U112168,2025-05-27T13:00:00,social,mobile,3
S964418625,U112168,2025-05-29T22:00:00,social,desktop,4
S620378299,U112169,2025-08-02T08:00:00,search,mobile,2
S904911028,U112169,2025-08-06T17:00:00,display,desktop,4
S578981769,U112170,2025-07-23T13:00:00,display,mobile,3
S66383098,U112170,2025-08-01T16:00:00,display,desktop,4
S758552626,U112171,2025-07-18T19:00:00,direct,desktop,4
S133938319,U112171,2025-07-19T08:00:00,social,desktop,5
S346834908,U112172,2025-06-15T10:00:00,direct,desktop,3
S31305083,U112172,2025-06-23T19:00:00,social,desktop,1
S747587593,U112173,2025-07-19T02:00:00,social,desktop,4
S604013632,U112173,2025-07-23T09:00:00,email,desktop,1
S317049287,U112174,2025-07-13T12:00:00,social,mobile,4
S993219291,U112174,2025-07-21T04:00:00,search,desktop,3
S853044015,U112175,2025-07-16T07:00:00,social,mobile,5
S872687776,U112176,2025-07-08T02:00:00,search,mobile,4
S618402343,U112176,2025-07-13T21:00:00,email,tablet,9
S203209553,U112176,2025-07-21T20:00:00,direct,mobile,5
S892109338,U112177,2025-07-29T09:00:00,direct,mobile,4
S706170532,U112177,2025-08-01T14:00:00,direct,tablet,4
S271335240,U112177,2025-08-06T22:00:00,display,mobile,2
S392471588,U112178,2025-07-20T00:00:00,direct,mobile,5
S88885453,U112178,2025-07-25T13:00:00,social,mobile,7
S404381138,U112178,2025-07-31T04:00:00,social,mobile,3
S468664845,U112179,2025-07-25T11:00:00,display,mobile,5
S805659446,U112179,2025-08-01T14:00:00,social,mobile,1
S885316201,U112179,2025-08-06T08:00:00,direct,mobile,2
S721883497,U112180,2025-07-30T22:00:00,search,mobile,3
S824718525,U112181,2025-06-11T05:00:00,search,mobile,1
S350670964,U112181,2025-06-12T22:00:00,direct,mobile,3
S13830150,U112181,2025-06-18T22:00:00,social,desktop,6
S262807562,U112182,2025-06-15T10:00:00,display,desktop,5
S717364976,U112182,2025-06-21T09:00:00,social,mobile,1
S805446084,U112183,2025-07-01T23:00:00,search,desktop,4
S481631216,U112183,2025-07-06T15:00:00,display,mobile,4
S834214109,U112183,2025-07-09T11:00:00,social,mobile,2
S6374554,U112184,2025-06-01T20:00:00,search,desktop,6
S813679,U112184,2025-06-10T23:00:00,social,mobile,2
S294024797,U112185,2025-07-31T22:00:00,social,mobile,5
S539699540,U112185,2025-08-08T17:00:00,search,mobile,3
S189856674,U112186,2025-05-29T05:00:00,email,mobile,3
S60657017,U112186,2025-06-04T21:00:00,search,desktop,2
S771373210,U112187,2025-07-19T08:00:00,search,mobile,1
S798615271,U112187,2025-07-23T07:00:00,social,mobile,8
S607490687,U112187,2025-07-25T09:00:00,email,mobile,2
S324186336,U112188,2025-07-10T08:00:00,social,mobile,1
S581757005,U112188,2025-07-17T20:00:00,display,desktop,4
S455872668,U112188,2025-07-20T18:00:00,search,mobile,4
S730863887,U112189,2025-05-18T07:00:00,search,mobile,2
S35301471,U112189,2025-05-24T17:00:00,direct,mobile,3
S276251349,U112190,2025-06-21T03:00:00,email,mobile,5
S362089567,U112191,2025-07-28T12:00:00,direct,desktop,7
S451916316,U112191,2025-08-06T13:00:00,search,desktop,3
S737090923,U112191,2025-08-08T23:00:00,social,mobile,1
S55313883,U112192,2025-05-25T08:00:00,social,mobile,2
S548336337,U112192,2025-05-27T00:00:00,search,mobile,5
S228496213,U112193,2025-07-01T02:00:00,search,mobile,6
S497514905,U112193,2025-07-05T09:00:00,social,mobile,8
S819577165,U112194,2025-07-10T08:00:00,search,desktop,5
S123926588,U112195,2025-07-18T17:00:00,direct,mobile,2
S406423054,U112195,2025-07-23T22:00:00,social,mobile,5
S413758909,U112195,2025-07-29T07:00:00,email,mobile,2
S182066168,U112196,2025-08-07T03:00:00,display,desktop,3
S811395684,U112196,2025-08-12T18:00:00,display,mobile,4
S726598430,U112196,2025-08-13T01:00:00,social,desktop,1
S306233946,U112197,2025-06-13T07:00:00,search,mobile,5
S103061983,U112198,2025-07-28T10:00:00,social,desktop,1
S473636436,U112199,2025-06-23T12:00:00,search,mobile,4
S189919380,U112199,2025-06-28T05:00:00,search,mobile,3
S115176286,U112200,2025-06-18T11:00:00,display,mobile,8
S353415215,U112201,2025-07-17T08:00:00,display,desktop,4
S990051131,U112201,2025-07-18T01:00:00,search,mobile,1
S880211063,U112202,2025-08-01T09:00:00,email,mobile,7
S55559240,U112202,2025-08-02T03:00:00,direct,mobile,4
S989589892,U112203,2025-07-10T05:00:00,email,mobile,4
S681406462,U112203,2025-07-14T20:00:00,display,mobile,7
S561217606,U112204,2025-06-26T12:00:00,search,mobile,6
S9817460,U112205,2025-06-28T06:00:00,search,mobile,7
S2957182,U112206,2025-05-21T16:00:00,search,desktop,1
S705902059,U112206,2025-05-24T00:00:00,direct,desktop,6
S976422664,U112207,2025-06-29T14:00:00,email,mobile,3
S102670134,U112207,2025-07-06T02:00:00,social,desktop,1
S402276093,U112207,2025-07-15T12:00:00,social,desktop,2
S226594013,U112208,2025-07-18T12:00:00,search,desktop,2
S824206503,U112208,2025-07-22T13:00:00,email,mobile,5
S371293691,U112209,2025-08-08T18:00:00,social,mobile,4
S335035698,U112210,2025-07-17T03:00:00,social,desktop,5
S530383410,U112211,2025-06-13T06:00:00,direct,mobile,2
S217772966,U112211,2025-06-17T00:00:00,search,mobile,8
S772485836,U112212,2025-07-23T09:00:00,search,mobile,6
S543001103,U112212,2025-07-28T02:00:00,social,mobile,2
S753193448,U112212,2025-08-03T05:00:00,search,mobile,1
S523400137,U112213,2025-05-20T10:00:00,social,mobile,2
S11010220,U112213,2025-05-26T07:00:00,search,desktop,5
S21128796,U112213,2025-06-02T17:00:00,social,desktop,3
S538823619,U112214,2025-07-19T23:00:00,direct,mobile,4
S883808911,U112214,2025-07-27T18:00:00,search,tablet,1
S810253367,U112214,2025-08-04T22:00:00,search,mobile,5
S640536501,U112215,2025-06-23T07:00:00,social,mobile,2
S159462677,U112215,2025-06-24T01:00:00,display,mobile,1
S861849008,U112216,2025-08-04T22:00:00,search,mobile,4
S667017857,U112216,2025-08-10T22:00:00,search,mobile,5
S612060138,U112216,2025-08-12T09:00:00,search,mobile,4
S781509810,U112217,2025-08-10T01:00:00,social,desktop,1
S284760331,U112217,2025-08-11T00:00:00,search,tablet,1
S630054641,U112218,2025-06-09T14:00:00,social,mobile,5
S416135199,U112218,2025-06-16T06:00:00,direct,desktop,4
S873820822,U112218,2025-06-18T03:00:00,display,mobile,1
S103129505,U112219,2025-07-01T03:00:00,search,desktop,2
S280292317,U112220,2025-06-13T17:00:00,search,desktop,3
S370107680,U112220,2025-06-15T16:00:00,display,desktop,1
S291019061,U112221,2025-06-07T07:00:00,social,mobile,1
S944946217,U112221,2025-06-16T09:00:00,direct,desktop,3
S455924725,U112221,2025-06-17T20:00:00,direct,mobile,3
S344956474,U112222,2025-06-25T15:00:00,social,desktop,2
S197926951,U112222,2025-07-03T21:00:00,display,tablet,3
S791499185,U112222,2025-07-05T11:00:00,direct,mobile,2
S240481250,U112223,2025-06-27T19:00:00,search,mobile,4
S689032567,U112223,2025-07-06T01:00:00,display,mobile,5
S833979210,U112224,2025-06-16T10:00:00,search,mobile,5
S610649861,U112224,2025-06-22T05:00:00,email,mobile,2
S530781302,U112224,2025-06-25T01:00:00,social,desktop,3
S563112203,U112225,2025-06-26T23:00:00,social,mobile,6
S27740414,U112225,2025-06-29T11:00:00,direct,mobile,4
S75054991,U112226,2025-06-29T01:00:00,social,mobile,4
S830398082,U112226,2025-07-07T21:00:00,social,mobile,3
S360552935,U112227,2025-08-01T14:00:00,search,mobile,3
S979760835,U112227,2025-08-07T13:00:00,search,desktop,4
S167675830,U112227,2025-08-16T18:00:00,search,mobile,5
S601873687,U112228,2025-07-13T08:00:00,social,mobile,5
S239592050,U112229,2025-07-06T13:00:00,social,mobile,5
S42794735,U112230,2025-05-22T22:00:00,search,mobile,3
S97848900,U112231,2025-07-30T10:00:00,social,mobile,5
S575078062,U112231,2025-08-08T01:00:00,search,mobile,6
S429797153,U112232,2025-07-04T08:00:00,search,desktop,2
S179878448,U112233,2025-05-31T09:00:00,direct,desktop,2
S101187761,U112233,2025-06-07T09:00:00,direct,mobile,4
S579431336,U112234,2025-06-27T07:00:00,email,mobile,6
S30653166,U112234,2025-06-29T01:00:00,search,desktop,4
S339732201,U112234,2025-07-07T02:00:00,email,mobile,1
S103689974,U112235,2025-07-14T02:00:00,search,mobile,7
S473154859,U112235,2025-07-21T02:00:00,search,tablet,4
S164619101,U112235,2025-07-30T01:00:00,search,mobile,5
S591132766,U112236,2025-08-02T06:00:00,search,mobile,3
S705599961,U112237,2025-06-19T14:00:00,search,mobile,3
S203035731,U112237,2025-06-20T11:00:00,search,mobile,1
S27790824,U112237,2025-06-29T05:00:00,direct,mobile,1
S280854590,U112238,2025-06-30T19:00:00,display,desktop,4
S531647086,U112239,2025-07-24T23:00:00,search,mobile,2
S834593075,U112239,2025-07-29T21:00:00,email,mobile,5
S19351826,U112239,2025-07-31T15:00:00,search,mobile,1
S741849122,U112240,2025-06-25T21:00:00,display,mobile,4
S191479253,U112241,2025-06-15T02:00:00,search,mobile,3
S593538534,U112241,2025-06-20T10:00:00,search,mobile,3
S894259126,U112241,2025-06-26T00:00:00,search,mobile,3
S801910267,U112242,2025-05-26T11:00:00,social,mobile,1
S589795196,U112243,2025-08-06T06:00:00,social,desktop,3
S952271377,U112243,2025-08-09T22:00:00,display,mobile,3
S290670333,U112244,2025-06-12T01:00:00,search,mobile,4
S823633801,U112244,2025-06-17T07:00:00,email,mobile,5
S372055122,U112244,2025-06-26T05:00:00,search,mobile,2
S811982814,U112245,2025-05-19T11:00:00,search,mobile,4
S836343339,U112245,2025-05-20T11:00:00,direct,mobile,3
S753398428,U112246,2025-06-19T06:00:00,search,mobile,6
S538480661,U112247,2025-06-20T17:00:00,search,desktop,5
S512885057,U112247,2025-06-22T16:00:00,display,desktop,4
S19829283,U112247,2025-06-24T23:00:00,search,mobile,2
S761902096,U112248,2025-05-22T16:00:00,search,mobile,1
S541489312,U112249,2025-06-14T10:00:00,search,desktop,5
S137888939,U112249,2025-06-16T15:00:00,display,desktop,1
S909355345,U112249,2025-06-25T06:00:00,direct,desktop,3
S764071457,U112250,2025-06-04T21:00:00,search,desktop,1
S128613098,U112250,2025-06-05T19:00:00,search,mobile,2
S617039249,U112251,2025-05-18T23:00:00,email,mobile,5
S58398107,U112251,2025-05-26T10:00:00,display,desktop,1
S956178074,U112252,2025-08-02T15:00:00,social,mobile,1
S815660754,U112252,2025-08-08T06:00:00,search,desktop,3
S835971555,U112253,2025-06-13T07:00:00,direct,desktop,3
S291364405,U112254,2025-07-15T18:00:00,direct,mobile,4
S169524740,U112254,2025-07-22T06:00:00,social,desktop,2
S817645291,U112255,2025-07-24T08:00:00,social,mobile,3
S809661010,U112255,2025-07-25T03:00:00,direct,mobile,4
S524065054,U112256,2025-06-14T12:00:00,social,mobile,6
S668200925,U112256,2025-06-21T19:00:00,search,desktop,3
S936514712,U112257,2025-06-16T10:00:00,search,mobile,5
S595589609,U112258,2025-07-13T22:00:00,email,desktop,5
