ticket_id,created_at,first_response_at,resolved_at,priority,channel,queue,aht_min
33028,2024-05-13 18:27:00,2024-05-13 18:49:00,2024-05-13 19:08:00,P2,Web,General,19
33029,2024-05-13 18:27:00,2024-05-13 19:58:00,2024-05-13 20:32:00,P2,Email,Billing,34
33030,2024-05-13 18:27:00,2024-05-13 19:35:00,2024-05-13 20:40:00,P1,Email,Tech,65
33031,2024-05-13 18:27:00,2024-05-13 18:35:00,2024-05-13 19:16:00,P2,Chat,Tech,41
33032,2024-05-13 18:30:00,2024-05-13 20:27:00,2024-05-13 21:00:00,P1,Email,Billing,33
33033,2024-05-13 18:30:00,2024-05-13 18:41:00,2024-05-13 19:11:00,P2,Chat,General,30
33034,2024-05-13 18:30:00,2024-05-13 20:12:00,2024-05-13 20:36:00,P1,Email,Billing,24
33035,2024-05-13 18:31:00,2024-05-13 18:53:00,2024-05-13 19:39:00,P3,Web,Tech,46
33036,2024-05-13 18:31:00,2024-05-13 20:28:00,2024-05-13 21:01:00,P2,Email,General,33
33037,2024-05-13 18:31:00,2024-05-13 18:47:00,2024-05-13 19:30:00,P1,Email,Tech,43
33038,2024-05-13 18:32:00,2024-05-13 18:49:00,2024-05-13 19:14:00,P3,Chat,Billing,25
33039,2024-05-13 18:34:00,2024-05-13 19:11:00,2024-05-13 19:28:00,P3,Web,Billing,17
33040,2024-05-13 18:34:00,2024-05-13 19:16:00,2024-05-13 19:51:00,P3,Web,Tech,35
33041,2024-05-13 18:35:00,2024-05-13 20:04:00,2024-05-13 20:20:00,P2,Email,Tech,16
33042,2024-05-13 18:35:00,2024-05-13 19:03:00,2024-05-13 19:13:00,P2,Email,General,10
33043,2024-05-13 18:37:00,2024-05-13 21:07:00,2024-05-13 21:22:00,P2,Email,General,15
33044,2024-05-13 18:37:00,2024-05-13 18:41:00,2024-05-13 19:54:00,P2,Chat,Tech,73
33045,2024-05-13 18:38:00,2024-05-13 19:26:00,2024-05-13 19:44:00,P2,Web,General,18
33046,2024-05-13 18:38:00,2024-05-13 19:12:00,2024-05-13 19:30:00,P2,Web,General,18
33047,2024-05-13 18:39:00,2024-05-13 19:01:00,2024-05-13 19:20:00,P2,Web,General,19
33048,2024-05-13 18:39:00,2024-05-13 19:34:00,2024-05-13 19:50:00,P2,Web,Tech,16
33049,2024-05-13 18:39:00,2024-05-13 19:34:00,2024-05-13 20:07:00,P3,Web,Billing,33
33050,2024-05-13 18:40:00,2024-05-13 21:08:00,2024-05-13 21:33:00,P2,Email,Billing,25
33051,2024-05-13 18:40:00,2024-05-13 19:36:00,2024-05-13 20:13:00,P3,Web,Billing,37
33052,2024-05-13 18:41:00,2024-05-13 18:59:00,2024-05-13 19:23:00,P1,Email,Billing,24
33053,2024-05-13 18:42:00,2024-05-13 20:13:00,2024-05-13 20:34:00,P2,Email,Tech,21
33054,2024-05-13 18:42:00,2024-05-13 19:56:00,2024-05-13 20:38:00,P2,Email,Billing,42
33055,2024-05-13 18:43:00,2024-05-13 20:35:00,2024-05-13 20:59:00,P2,Email,General,24
33056,2024-05-13 18:44:00,2024-05-13 20:53:00,2024-05-13 21:04:00,P2,Email,Tech,11
33057,2024-05-13 18:44:00,2024-05-13 19:26:00,2024-05-13 19:43:00,P2,Email,Billing,17
33058,2024-05-13 18:45:00,2024-05-13 21:23:00,2024-05-13 21:33:00,P2,Email,Tech,10
33059,2024-05-13 18:45:00,2024-05-13 20:46:00,2024-05-13 21:06:00,P2,Email,Billing,20
33060,2024-05-13 18:46:00,2024-05-13 20:38:00,2024-05-13 21:17:00,P1,Email,Billing,39
33061,2024-05-13 18:46:00,2024-05-13 20:26:00,2024-05-13 20:41:00,P3,Email,Tech,15
33062,2024-05-13 18:49:00,2024-05-13 19:07:00,2024-05-13 19:33:00,P3,Email,Tech,26
33063,2024-05-13 18:51:00,2024-05-13 20:04:00,2024-05-13 20:20:00,P3,Email,Tech,16
33064,2024-05-13 18:54:00,2024-05-13 20:04:00,2024-05-13 20:17:00,P2,Email,Billing,13
33065,2024-05-13 18:55:00,2024-05-13 19:22:00,2024-05-13 19:44:00,P2,Web,Tech,22
33066,2024-05-13 18:55:00,2024-05-13 20:55:00,2024-05-13 21:24:00,P2,Email,Tech,29
33067,2024-05-13 18:56:00,2024-05-13 21:13:00,2024-05-13 21:55:00,P3,Email,Tech,42
33068,2024-05-13 18:59:00,2024-05-13 19:33:00,2024-05-13 20:01:00,P2,Web,General,28
33069,2024-05-13 19:00:00,2024-05-13 20:25:00,2024-05-13 20:59:00,P2,Email,General,34
33070,2024-05-13 19:01:00,2024-05-13 19:46:00,2024-05-13 20:33:00,P2,Web,Tech,47
33071,2024-05-13 19:02:00,2024-05-13 20:30:00,2024-05-13 21:33:00,P2,Email,Billing,63
33072,2024-05-13 19:03:00,2024-05-13 20:06:00,2024-05-13 20:17:00,P2,Email,General,11
33073,2024-05-13 19:04:00,2024-05-13 19:50:00,2024-05-13 20:19:00,P3,Web,Tech,29
33074,2024-05-13 19:06:00,2024-05-13 19:50:00,2024-05-13 20:28:00,P2,Web,General,38
33075,2024-05-13 19:08:00,2024-05-13 20:26:00,2024-05-13 21:14:00,P3,Email,Tech,48
33076,2024-05-13 19:09:00,2024-05-13 20:02:00,2024-05-13 20:22:00,P3,Email,Billing,20
33077,2024-05-13 19:10:00,2024-05-13 19:59:00,2024-05-13 20:32:00,P3,Web,General,33
33078,2024-05-13 19:12:00,2024-05-13 19:12:00,2024-05-13 19:34:00,P2,Chat,Billing,22
33079,2024-05-13 19:14:00,2024-05-13 20:18:00,2024-05-13 20:45:00,P3,Email,General,27
33080,2024-05-13 19:15:00,2024-05-13 21:28:00,2024-05-13 21:58:00,P3,Email,Tech,30
33081,2024-05-13 19:17:00,2024-05-13 19:49:00,2024-05-13 20:20:00,P3,Web,Tech,31
33082,2024-05-13 19:18:00,2024-05-13 20:23:00,2024-05-13 21:09:00,P2,Email,Billing,46
33083,2024-05-13 19:19:00,2024-05-13 20:07:00,2024-05-13 20:21:00,P1,Web,General,14
33084,2024-05-13 19:21:00,2024-05-13 22:00:00,2024-05-13 22:07:00,P2,Email,General,7
33085,2024-05-13 19:22:00,2024-05-13 21:12:00,2024-05-13 21:42:00,P2,Email,General,30
33086,2024-05-13 19:22:00,2024-05-13 20:38:00,2024-05-13 20:54:00,P3,Email,General,16
33087,2024-05-13 19:24:00,2024-05-13 19:43:00,2024-05-13 20:28:00,P2,Chat,Tech,45
33088,2024-05-13 19:25:00,2024-05-13 19:38:00,2024-05-13 20:05:00,P3,Web,General,27
33089,2024-05-13 19:27:00,2024-05-13 19:27:00,2024-05-13 20:47:00,P2,Email,Tech,80
33090,2024-05-13 19:28:00,2024-05-13 19:59:00,2024-05-13 20:30:00,P2,Web,Tech,31
33091,2024-05-13 19:35:00,2024-05-13 20:07:00,2024-05-13 20:33:00,P3,Email,Billing,26
33092,2024-05-13 19:42:00,2024-05-13 20:14:00,2024-05-13 20:32:00,P1,Email,Tech,18
33093,2024-05-13 19:44:00,2024-05-13 20:36:00,2024-05-13 21:27:00,P3,Email,Billing,51
33094,2024-05-13 19:44:00,2024-05-13 21:40:00,2024-05-13 21:57:00,P3,Email,Billing,17
33095,2024-05-13 19:45:00,2024-05-13 19:45:00,2024-05-13 19:54:00,P3,Email,Billing,9
33096,2024-05-13 19:46:00,2024-05-13 19:49:00,2024-05-13 20:06:00,P2,Chat,Billing,17
33097,2024-05-13 19:46:00,2024-05-13 20:08:00,2024-05-13 20:34:00,P3,Web,Billing,26
33098,2024-05-13 19:46:00,2024-05-13 20:51:00,2024-05-13 22:43:00,P2,Web,Tech,112
33099,2024-05-13 19:46:00,2024-05-13 20:37:00,2024-05-13 21:07:00,P1,Email,Tech,30
33100,2024-05-13 19:49:00,2024-05-13 22:44:00,2024-05-13 23:28:00,P2,Email,Tech,44
33101,2024-05-13 19:52:00,2024-05-13 20:50:00,2024-05-13 21:10:00,P2,Web,Billing,20
33102,2024-05-13 19:54:00,2024-05-13 21:24:00,2024-05-13 21:37:00,P2,Email,Tech,13
33103,2024-05-13 19:54:00,2024-05-13 20:46:00,2024-05-13 21:17:00,P3,Email,Tech,31
33104,2024-05-13 20:01:00,2024-05-13 21:06:00,2024-05-13 21:42:00,P2,Web,Tech,36
33105,2024-05-13 20:05:00,2024-05-13 21:05:00,2024-05-13 21:28:00,P2,Web,Billing,23
33106,2024-05-13 20:05:00,2024-05-13 20:26:00,2024-05-13 21:03:00,P3,Email,Billing,37
33107,2024-05-13 20:16:00,2024-05-13 22:47:00,2024-05-13 23:16:00,P3,Email,Tech,29
33108,2024-05-13 20:18:00,2024-05-13 20:40:00,2024-05-13 21:29:00,P3,Chat,Billing,49
33109,2024-05-13 20:25:00,2024-05-13 22:34:00,2024-05-13 22:54:00,P3,Email,General,20
33110,2024-05-13 20:29:00,2024-05-13 20:55:00,2024-05-13 21:15:00,P3,Web,Billing,20
33111,2024-05-13 20:29:00,2024-05-13 20:29:00,2024-05-13 21:18:00,P1,Chat,Tech,49
33112,2024-05-13 20:31:00,2024-05-13 23:54:00,2024-05-14 00:35:00,P2,Email,Tech,41
33113,2024-05-13 20:31:00,2024-05-13 20:47:00,2024-05-13 21:03:00,P2,Web,Tech,16
33114,2024-05-13 20:31:00,2024-05-13 20:31:00,2024-05-13 20:39:00,P1,Chat,Billing,8
33115,2024-05-13 20:35:00,2024-05-13 21:53:00,2024-05-13 22:25:00,P2,Email,Billing,32
33116,2024-05-13 20:40:00,2024-05-13 20:46:00,2024-05-13 21:11:00,P2,Chat,Billing,25
33117,2024-05-13 20:40:00,2024-05-13 20:51:00,2024-05-13 21:19:00,P3,Chat,Billing,28
33118,2024-05-13 20:43:00,2024-05-13 23:24:00,2024-05-14 00:05:00,P2,Email,Billing,41
33119,2024-05-13 20:51:00,2024-05-13 22:00:00,2024-05-13 22:29:00,P3,Web,General,29
33120,2024-05-13 20:53:00,2024-05-13 22:20:00,2024-05-13 22:39:00,P2,Email,General,19
33121,2024-05-13 20:53:00,2024-05-13 21:12:00,2024-05-13 21:23:00,P2,Web,General,11
33122,2024-05-13 20:54:00,2024-05-13 21:21:00,2024-05-13 21:48:00,P3,Chat,General,27
33123,2024-05-13 20:54:00,2024-05-13 20:54:00,2024-05-13 21:33:00,P2,Chat,General,39
33124,2024-05-13 21:03:00,2024-05-13 21:45:00,2024-05-13 22:29:00,P2,Web,Tech,44
33125,2024-05-13 21:11:00,2024-05-13 21:11:00,2024-05-13 21:55:00,P1,Web,Tech,44
33126,2024-05-13 21:11:00,2024-05-13 21:13:00,2024-05-13 21:37:00,P1,Chat,Billing,24
33127,2024-05-13 21:17:00,2024-05-13 22:26:00,2024-05-13 22:45:00,P2,Email,Billing,19
33128,2024-05-13 21:20:00,2024-05-13 22:14:00,2024-05-13 22:23:00,P2,Email,Tech,9
33129,2024-05-13 21:24:00,2024-05-13 23:09:00,2024-05-14 00:02:00,P1,Email,Tech,53
33130,2024-05-13 21:26:00,2024-05-13 22:10:00,2024-05-13 22:19:00,P3,Web,Tech,9
33131,2024-05-13 21:29:00,2024-05-13 23:07:00,2024-05-13 23:41:00,P1,Email,Tech,34
33132,2024-05-13 21:29:00,2024-05-13 22:08:00,2024-05-13 22:35:00,P2,Email,General,27
33133,2024-05-13 21:32:00,2024-05-13 21:44:00,2024-05-13 22:49:00,P2,Chat,Billing,65
33134,2024-05-13 21:36:00,2024-05-13 23:56:00,2024-05-14 00:12:00,P2,Email,Billing,16
33135,2024-05-13 21:36:00,2024-05-13 22:45:00,2024-05-13 23:07:00,P2,Email,Tech,22
33136,2024-05-13 21:37:00,2024-05-13 21:37:00,2024-05-13 21:55:00,P1,Chat,Tech,18
33137,2024-05-13 21:39:00,2024-05-13 23:06:00,2024-05-13 23:36:00,P2,Email,General,30
33138,2024-05-13 21:39:00,2024-05-13 22:01:00,2024-05-13 22:18:00,P2,Web,Tech,17
33139,2024-05-13 21:39:00,2024-05-13 23:56:00,2024-05-14 00:15:00,P2,Email,Billing,19
33140,2024-05-13 21:39:00,2024-05-13 23:55:00,2024-05-14 01:29:00,P2,Email,Tech,94
33141,2024-05-13 21:41:00,2024-05-13 23:09:00,2024-05-13 23:37:00,P2,Email,Billing,28
33142,2024-05-13 21:42:00,2024-05-13 22:12:00,2024-05-13 22:43:00,P3,Web,Tech,31
33143,2024-05-13 21:44:00,2024-05-13 22:22:00,2024-05-13 22:56:00,P2,Web,Tech,34
33144,2024-05-13 21:44:00,2024-05-13 23:33:00,2024-05-14 00:30:00,P3,Email,Tech,57
33145,2024-05-13 21:48:00,2024-05-13 23:27:00,2024-05-14 00:14:00,P2,Email,General,47
33146,2024-05-13 21:48:00,2024-05-13 21:48:00,2024-05-13 22:14:00,P1,Chat,Billing,26
33147,2024-05-13 21:50:00,2024-05-13 21:50:00,2024-05-13 22:23:00,P2,Email,Tech,33
33148,2024-05-13 21:53:00,2024-05-13 22:56:00,2024-05-13 23:33:00,P3,Email,Tech,37
33149,2024-05-13 21:56:00,2024-05-13 23:27:00,2024-05-13 23:49:00,P3,Email,Tech,22
33150,2024-05-13 21:56:00,2024-05-13 22:01:00,2024-05-13 22:27:00,P2,Chat,Tech,26
33151,2024-05-13 21:57:00,2024-05-13 22:11:00,2024-05-13 22:21:00,P2,Web,Billing,10
33152,2024-05-13 21:57:00,2024-05-13 23:29:00,2024-05-14 00:22:00,P2,Email,General,53
33153,2024-05-13 22:01:00,2024-05-13 22:44:00,2024-05-13 23:46:00,P2,Email,Tech,62
33154,2024-05-13 22:05:00,2024-05-14 00:17:00,2024-05-14 00:54:00,P2,Email,Billing,37
33155,2024-05-13 22:06:00,2024-05-13 22:06:00,2024-05-13 22:44:00,P1,Chat,Tech,38
33156,2024-05-13 22:10:00,2024-05-13 23:10:00,2024-05-14 00:24:00,P2,Web,Tech,74
33157,2024-05-13 22:15:00,2024-05-13 22:50:00,2024-05-13 23:41:00,P2,Web,Tech,51
33158,2024-05-13 22:15:00,2024-05-14 00:08:00,2024-05-14 00:31:00,P2,Email,General,23
33159,2024-05-13 22:17:00,2024-05-13 22:46:00,2024-05-13 23:29:00,P2,Email,Tech,43
33160,2024-05-13 22:17:00,2024-05-13 23:02:00,2024-05-13 23:55:00,P3,Email,Billing,53
33161,2024-05-13 22:18:00,2024-05-13 23:19:00,2024-05-14 00:35:00,P2,Email,Tech,76
33162,2024-05-13 22:21:00,2024-05-14 00:19:00,2024-05-14 00:49:00,P3,Email,Tech,30
33163,2024-05-13 22:22:00,2024-05-13 22:22:00,2024-05-13 23:50:00,P2,Email,Tech,88
33164,2024-05-13 22:24:00,2024-05-14 00:09:00,2024-05-14 00:28:00,P2,Email,Billing,19
33165,2024-05-13 22:27:00,2024-05-13 22:53:00,2024-05-13 23:20:00,P2,Web,General,27
33166,2024-05-13 22:30:00,2024-05-13 23:31:00,2024-05-13 23:57:00,P2,Email,Billing,26
33167,2024-05-13 22:30:00,2024-05-13 23:06:00,2024-05-13 23:26:00,P1,Web,Tech,20
33168,2024-05-13 22:31:00,2024-05-14 00:56:00,2024-05-14 01:29:00,P2,Email,Billing,33
33169,2024-05-13 22:34:00,2024-05-14 00:25:00,2024-05-14 00:43:00,P3,Email,Billing,18
33170,2024-05-13 22:35:00,2024-05-14 01:43:00,2024-05-14 02:04:00,P3,Email,Billing,21
33171,2024-05-13 22:36:00,2024-05-13 23:12:00,2024-05-13 23:43:00,P1,Web,Tech,31
33172,2024-05-13 22:37:00,2024-05-14 00:22:00,2024-05-14 00:45:00,P2,Email,General,23
33173,2024-05-13 22:37:00,2024-05-13 23:06:00,2024-05-14 00:12:00,P2,Web,Tech,66
33174,2024-05-13 22:39:00,2024-05-13 23:39:00,2024-05-14 00:13:00,P2,Email,General,34
33175,2024-05-13 22:43:00,2024-05-13 23:19:00,2024-05-14 00:36:00,P2,Web,Tech,77
33176,2024-05-13 22:43:00,2024-05-14 00:35:00,2024-05-14 00:55:00,P2,Email,Tech,20
33177,2024-05-13 22:46:00,2024-05-13 23:13:00,2024-05-13 23:36:00,P2,Web,Billing,23
33178,2024-05-13 22:47:00,2024-05-13 22:52:00,2024-05-13 23:58:00,P3,Web,Tech,66
33179,2024-05-13 22:55:00,2024-05-13 23:31:00,2024-05-13 23:56:00,P2,Web,General,25
33180,2024-05-13 22:58:00,2024-05-14 00:19:00,2024-05-14 01:04:00,P3,Email,Tech,45
33181,2024-05-13 22:59:00,2024-05-13 23:48:00,2024-05-14 00:10:00,P3,Email,General,22
33182,2024-05-13 23:00:00,2024-05-13 23:21:00,2024-05-14 00:00:00,P2,Web,Tech,39
33183,2024-05-13 23:01:00,2024-05-13 23:24:00,2024-05-14 00:00:00,P3,Chat,Tech,36
33184,2024-05-13 23:09:00,2024-05-14 00:41:00,2024-05-14 00:59:00,P2,Email,General,18
33185,2024-05-13 23:18:00,2024-05-14 02:35:00,2024-05-14 03:25:00,P2,Email,Tech,50
33186,2024-05-13 23:22:00,2024-05-14 01:18:00,2024-05-14 01:43:00,P2,Email,Billing,25
33187,2024-05-13 23:24:00,2024-05-14 00:30:00,2024-05-14 01:30:00,P2,Email,Tech,60
33188,2024-05-13 23:25:00,2024-05-13 23:54:00,2024-05-14 00:26:00,P2,Web,Tech,32
33189,2024-05-13 23:33:00,2024-05-14 02:37:00,2024-05-14 03:08:00,P2,Email,Billing,31
33190,2024-05-13 23:33:00,2024-05-13 23:55:00,2024-05-14 00:32:00,P3,Web,General,37
33191,2024-05-13 23:35:00,2024-05-14 01:00:00,2024-05-14 01:25:00,P2,Email,Tech,25
33192,2024-05-13 23:37:00,2024-05-14 01:57:00,2024-05-14 02:21:00,P2,Email,Billing,24
33193,2024-05-13 23:37:00,2024-05-14 00:53:00,2024-05-14 02:41:00,P3,Email,Tech,108
33194,2024-05-13 23:38:00,2024-05-13 23:54:00,2024-05-14 00:37:00,P2,Web,Tech,43
33195,2024-05-13 23:39:00,2024-05-14 02:19:00,2024-05-14 02:36:00,P3,Email,General,17
33196,2024-05-13 23:41:00,2024-05-14 00:40:00,2024-05-14 02:05:00,P3,Web,Tech,85
33197,2024-05-13 23:42:00,2024-05-14 01:55:00,2024-05-14 02:32:00,P2,Email,Billing,37
33198,2024-05-13 23:42:00,2024-05-14 00:37:00,2024-05-14 01:07:00,P2,Web,Tech,30
33199,2024-05-13 23:47:00,2024-05-13 23:47:00,2024-05-14 00:25:00,P2,Email,Billing,38
33200,2024-05-13 23:48:00,2024-05-13 23:48:00,2024-05-14 00:28:00,P3,Email,Tech,40
33201,2024-05-13 23:49:00,2024-05-13 23:57:00,2024-05-14 00:21:00,P2,Chat,General,24
33202,2024-05-13 23:55:00,2024-05-14 02:35:00,2024-05-14 03:19:00,P2,Email,Billing,44
33203,2024-05-13 23:59:00,2024-05-14 01:33:00,2024-05-14 01:55:00,P2,Email,Billing,22
33204,2024-05-14 00:00:00,2024-05-14 00:37:00,2024-05-14 01:27:00,P2,Email,Tech,50
33205,2024-05-14 00:03:00,2024-05-14 00:23:00,2024-05-14 00:59:00,P2,Web,Tech,36
33206,2024-05-14 00:04:00,2024-05-14 01:02:00,2024-05-14 01:38:00,P2,Email,Billing,36
33207,2024-05-14 00:07:00,2024-05-14 01:07:00,2024-05-14 02:20:00,P3,Web,Tech,73
33208,2024-05-14 00:15:00,2024-05-14 00:56:00,2024-05-14 01:02:00,P2,Web,General,6
33209,2024-05-14 00:20:00,2024-05-14 01:18:00,2024-05-14 01:53:00,P3,Web,Tech,35
33210,2024-05-14 00:23:00,2024-05-14 01:10:00,2024-05-14 01:25:00,P2,Web,Billing,15
33211,2024-05-14 00:24:00,2024-05-14 01:39:00,2024-05-14 03:20:00,P2,Web,Tech,101
33212,2024-05-14 00:26:00,2024-05-14 00:54:00,2024-05-14 01:39:00,P2,Chat,Tech,45
33213,2024-05-14 00:31:00,2024-05-14 00:53:00,2024-05-14 01:22:00,P2,Web,Tech,29
33214,2024-05-14 00:31:00,2024-05-14 01:18:00,2024-05-14 01:42:00,P3,Email,Billing,24
33215,2024-05-14 00:33:00,2024-05-14 01:06:00,2024-05-14 01:29:00,P3,Web,General,23
33216,2024-05-14 00:33:00,2024-05-14 02:13:00,2024-05-14 02:30:00,P2,Email,Billing,17
33217,2024-05-14 00:34:00,2024-05-14 02:00:00,2024-05-14 02:26:00,P2,Email,General,26
33218,2024-05-14 00:48:00,2024-05-14 03:03:00,2024-05-14 03:30:00,P2,Email,Billing,27
33219,2024-05-14 00:48:00,2024-05-14 01:17:00,2024-05-14 02:01:00,P1,Web,Billing,44
33220,2024-05-14 00:58:00,2024-05-14 03:13:00,2024-05-14 03:41:00,P2,Email,Billing,28
33221,2024-05-14 00:58:00,2024-05-14 02:50:00,2024-05-14 03:20:00,P2,Email,General,30
33222,2024-05-14 01:00:00,2024-05-14 01:32:00,2024-05-14 02:27:00,P3,Web,Tech,55
33223,2024-05-14 01:00:00,2024-05-14 02:24:00,2024-05-14 03:08:00,P2,Email,Billing,44
33224,2024-05-14 01:02:00,2024-05-14 01:15:00,2024-05-14 01:31:00,P2,Chat,Billing,16
33225,2024-05-14 01:08:00,2024-05-14 01:38:00,2024-05-14 02:49:00,P3,Web,Billing,71
33226,2024-05-14 01:14:00,2024-05-14 02:22:00,2024-05-14 02:43:00,P3,Email,Tech,21
33227,2024-05-14 01:19:00,2024-05-14 02:26:00,2024-05-14 03:05:00,P3,Email,Billing,39
33228,2024-05-14 01:27:00,2024-05-14 04:06:00,2024-05-14 05:04:00,P2,Email,General,58
33229,2024-05-14 01:31:00,2024-05-14 03:30:00,2024-05-14 03:48:00,P2,Email,Tech,18
33230,2024-05-14 01:35:00,2024-05-14 02:54:00,2024-05-14 03:11:00,P1,Email,Billing,17
33231,2024-05-14 01:36:00,2024-05-14 02:49:00,2024-05-14 03:21:00,P3,Email,Billing,32
33232,2024-05-14 01:50:00,2024-05-14 04:25:00,2024-05-14 04:44:00,P2,Email,Tech,19
33233,2024-05-14 01:51:00,2024-05-14 04:23:00,2024-05-14 05:00:00,P3,Email,Tech,37
33234,2024-05-14 01:52:00,2024-05-14 02:18:00,2024-05-14 02:27:00,P2,Web,Tech,9
33235,2024-05-14 01:53:00,2024-05-14 03:27:00,2024-05-14 03:58:00,P2,Email,Billing,31
33236,2024-05-14 01:55:00,2024-05-14 02:48:00,2024-05-14 02:59:00,P2,Email,Billing,11
33237,2024-05-14 01:58:00,2024-05-14 03:15:00,2024-05-14 04:16:00,P2,Web,Billing,61
33238,2024-05-14 01:59:00,2024-05-14 01:59:00,2024-05-14 02:37:00,P2,Web,Tech,38
33239,2024-05-14 02:01:00,2024-05-14 03:36:00,2024-05-14 04:57:00,P2,Email,Billing,81
33240,2024-05-14 02:08:00,2024-05-14 03:10:00,2024-05-14 03:39:00,P2,Web,Billing,29
33241,2024-05-14 02:08:00,2024-05-14 04:07:00,2024-05-14 04:20:00,P1,Email,Tech,13
33242,2024-05-14 02:09:00,2024-05-14 04:02:00,2024-05-14 04:28:00,P2,Email,Tech,26
33243,2024-05-14 02:09:00,2024-05-14 02:43:00,2024-05-14 03:13:00,P3,Web,Billing,30
33244,2024-05-14 02:11:00,2024-05-14 03:16:00,2024-05-14 03:34:00,P3,Email,Billing,18
33245,2024-05-14 02:15:00,2024-05-14 03:20:00,2024-05-14 03:41:00,P3,Email,Tech,21
33246,2024-05-14 02:32:00,2024-05-14 03:12:00,2024-05-14 03:52:00,P2,Web,Tech,40
33247,2024-05-14 02:36:00,2024-05-14 03:37:00,2024-05-14 03:50:00,P2,Email,Billing,13
33248,2024-05-14 02:40:00,2024-05-14 04:52:00,2024-05-14 05:22:00,P2,Email,General,30
33249,2024-05-14 02:44:00,2024-05-14 03:34:00,2024-05-14 04:23:00,P2,Web,Billing,49
33250,2024-05-14 02:50:00,2024-05-14 03:13:00,2024-05-14 03:30:00,P1,Web,Tech,17
33251,2024-05-14 02:56:00,2024-05-14 03:24:00,2024-05-14 03:42:00,P2,Web,General,18
33252,2024-05-14 02:59:00,2024-05-14 04:12:00,2024-05-14 04:56:00,P2,Email,Billing,44
33253,2024-05-14 03:03:00,2024-05-14 03:18:00,2024-05-14 03:50:00,P2,Web,Tech,32
33254,2024-05-14 03:04:00,2024-05-14 03:30:00,2024-05-14 04:09:00,P2,Web,General,39
33255,2024-05-14 03:06:00,2024-05-14 05:36:00,2024-05-14 06:24:00,P2,Email,Billing,48
33256,2024-05-14 03:10:00,2024-05-14 03:45:00,2024-05-14 04:24:00,P2,Web,Tech,39
33257,2024-05-14 03:13:00,2024-05-14 04:58:00,2024-05-14 05:15:00,P2,Email,Tech,17
33258,2024-05-14 03:21:00,2024-05-14 04:49:00,2024-05-14 05:14:00,P3,Email,Billing,25
33259,2024-05-14 03:23:00,2024-05-14 03:45:00,2024-05-14 04:18:00,P3,Web,Billing,33
33260,2024-05-14 03:23:00,2024-05-14 03:50:00,2024-05-14 04:09:00,P2,Email,Tech,19
33261,2024-05-14 03:25:00,2024-05-14 03:40:00,2024-05-14 03:58:00,P2,Email,General,18
33262,2024-05-14 03:31:00,2024-05-14 03:31:00,2024-05-14 04:22:00,P1,Chat,Billing,51
33263,2024-05-14 03:33:00,2024-05-14 04:39:00,2024-05-14 05:01:00,P3,Email,General,22
33264,2024-05-14 03:38:00,2024-05-14 03:45:00,2024-05-14 04:16:00,P2,Chat,Tech,31
33265,2024-05-14 03:38:00,2024-05-14 04:11:00,2024-05-14 04:25:00,P3,Web,Billing,14
33266,2024-05-14 03:39:00,2024-05-14 04:07:00,2024-05-14 04:39:00,P2,Email,Billing,32
33267,2024-05-14 03:40:00,2024-05-14 03:40:00,2024-05-14 04:03:00,P1,Web,Billing,23
33268,2024-05-14 03:41:00,2024-05-14 05:47:00,2024-05-14 06:31:00,P3,Email,Tech,44
33269,2024-05-14 03:45:00,2024-05-14 04:46:00,2024-05-14 05:02:00,P3,Web,Tech,16
33270,2024-05-14 03:45:00,2024-05-14 05:33:00,2024-05-14 05:49:00,P2,Email,General,16
33271,2024-05-14 03:52:00,2024-05-14 05:57:00,2024-05-14 06:27:00,P2,Email,Billing,30
33272,2024-05-14 03:53:00,2024-05-14 05:50:00,2024-05-14 06:11:00,P3,Email,General,21
33273,2024-05-14 04:14:00,2024-05-14 05:00:00,2024-05-14 05:07:00,P3,Email,Tech,7
33274,2024-05-14 04:18:00,2024-05-14 04:40:00,2024-05-14 05:13:00,P3,Chat,Billing,33
33275,2024-05-14 04:19:00,2024-05-14 04:44:00,2024-05-14 05:13:00,P2,Web,Tech,29
33276,2024-05-14 04:21:00,2024-05-14 07:46:00,2024-05-14 08:14:00,P2,Email,Tech,28
33277,2024-05-14 04:23:00,2024-05-14 04:27:00,2024-05-14 05:03:00,P2,Web,Tech,36
33278,2024-05-14 04:29:00,2024-05-14 05:16:00,2024-05-14 05:37:00,P2,Web,Billing,21
33279,2024-05-14 04:32:00,2024-05-14 04:59:00,2024-05-14 05:17:00,P2,Web,Tech,18
33280,2024-05-14 04:40:00,2024-05-14 04:40:00,2024-05-14 04:58:00,P1,Chat,Billing,18
33281,2024-05-14 04:48:00,2024-05-14 07:16:00,2024-05-14 07:29:00,P2,Email,General,13
33282,2024-05-14 04:50:00,2024-05-14 05:06:00,2024-05-14 05:20:00,P2,Chat,General,14
33283,2024-05-14 04:52:00,2024-05-14 05:44:00,2024-05-14 06:35:00,P3,Web,Billing,51
33284,2024-05-14 04:53:00,2024-05-14 05:31:00,2024-05-14 06:00:00,P2,Email,General,29
33285,2024-05-14 04:57:00,2024-05-14 05:32:00,2024-05-14 05:54:00,P3,Web,Tech,22
33286,2024-05-14 05:00:00,2024-05-14 05:31:00,2024-05-14 06:29:00,P2,Web,Tech,58
33287,2024-05-14 05:02:00,2024-05-14 07:30:00,2024-05-14 07:53:00,P3,Email,General,23
