invoice_id,subscription_id,account_id,invoice_month,amount,paid
INV0002846,SUB00378_1,ACCT00378,2025-08-01,1811.1,0
INV0002847,SUB00379_1,ACCT00379,2025-04-01,81.74,1
INV0002848,SUB00379_1,ACCT00379,2025-05-01,86.14,1
INV0002849,SUB00379_1,ACCT00379,2025-06-01,84.98,0
INV0002850,SUB00379_1,ACCT00379,2025-07-01,90.79,1
INV0002851,SUB00379_1,ACCT00379,2025-08-01,89.95,1
INV0002852,SUB00380_1,ACCT00380,2024-09-01,94.09,1
INV0002853,SUB00380_1,ACCT00380,2024-10-01,91.86,1
INV0002854,SUB00380_1,ACCT00380,2024-11-01,95.19,1
INV0002855,SUB00380_1,ACCT00380,2024-12-01,90.39,1
INV0002856,SUB00380_1,ACCT00380,2025-01-01,96.83,1
INV0002857,SUB00380_1,ACCT00380,2025-02-01,92.1,1
INV0002858,SUB00380_1,ACCT00380,2025-03-01,93.15,1
INV0002859,SUB00380_1,ACCT00380,2025-04-01,90.24,1
INV0002860,SUB00380_2,ACCT00380,2025-05-01,91.36,1
INV0002861,SUB00380_2,ACCT00380,2025-06-01,98.61,1
INV0002862,SUB00380_2,ACCT00380,2025-07-01,95.07,1
INV0002863,SUB00380_2,ACCT00380,2025-08-01,92.72,1
INV0002864,SUB00381_1,ACCT00381,2024-09-01,101.59,1
INV0002865,SUB00381_1,ACCT00381,2024-10-01,97.91,1
INV0002866,SUB00381_1,ACCT00381,2024-11-01,99.22,1
INV0002867,SUB00381_1,ACCT00381,2024-12-01,99.55,1
INV0002868,SUB00381_1,ACCT00381,2025-01-01,96.39,1
INV0002869,SUB00381_1,ACCT00381,2025-02-01,98.48,1
INV0002870,SUB00381_1,ACCT00381,2025-03-01,101.06,1
INV0002871,SUB00382_1,ACCT00382,2025-04-01,381.2,1
INV0002872,SUB00382_1,ACCT00382,2025-05-01,360.44,1
INV0002873,SUB00382_1,ACCT00382,2025-06-01,372.6,1
INV0002874,SUB00382_1,ACCT00382,2025-07-01,403.31,1
INV0002875,SUB00382_1,ACCT00382,2025-08-01,365.42,1
INV0002876,SUB00383_1,ACCT00383,2024-10-01,83.47,1
INV0002877,SUB00383_1,ACCT00383,2024-11-01,85.28,1
INV0002878,SUB00383_1,ACCT00383,2024-12-01,81.83,1
INV0002879,SUB00383_1,ACCT00383,2025-01-01,80.45,1
INV0002880,SUB00384_1,ACCT00384,2024-09-01,98.06,1
INV0002881,SUB00384_1,ACCT00384,2024-10-01,89.71,1
INV0002882,SUB00384_1,ACCT00384,2024-11-01,97.4,1
INV0002883,SUB00384_2,ACCT00384,2024-12-01,338.97,1
INV0002884,SUB00384_2,ACCT00384,2025-01-01,340.32,1
INV0002885,SUB00384_2,ACCT00384,2025-02-01,356.27,1
INV0002886,SUB00384_2,ACCT00384,2025-03-01,325.81,1
INV0002887,SUB00385_1,ACCT00385,2024-09-01,1632.69,1
INV0002888,SUB00385_1,ACCT00385,2024-10-01,1767.82,1
INV0002889,SUB00385_1,ACCT00385,2024-11-01,1769.4,1
INV0002890,SUB00385_1,ACCT00385,2024-12-01,1731.06,1
INV0002891,SUB00385_1,ACCT00385,2025-01-01,1667.98,1
INV0002892,SUB00385_1,ACCT00385,2025-02-01,1646.03,1
INV0002893,SUB00385_1,ACCT00385,2025-03-01,1698.39,1
INV0002894,SUB00385_1,ACCT00385,2025-04-01,1730.98,1
INV0002895,SUB00385_1,ACCT00385,2025-05-01,1650.24,1
INV0002896,SUB00385_1,ACCT00385,2025-06-01,1766.07,1
INV0002897,SUB00385_1,ACCT00385,2025-07-01,1678.35,1
INV0002898,SUB00386_1,ACCT00386,2024-09-01,97.33,0
INV0002899,SUB00386_1,ACCT00386,2024-10-01,101.49,1
INV0002900,SUB00386_1,ACCT00386,2024-11-01,97.0,0
INV0002901,SUB00386_1,ACCT00386,2024-12-01,101.29,1
INV0002902,SUB00386_1,ACCT00386,2025-01-01,98.94,1
INV0002903,SUB00386_1,ACCT00386,2025-02-01,96.07,1
INV0002904,SUB00386_1,ACCT00386,2025-03-01,96.4,1
INV0002905,SUB00386_1,ACCT00386,2025-04-01,99.71,1
INV0002906,SUB00386_1,ACCT00386,2025-05-01,100.48,1
INV0002907,SUB00386_2,ACCT00386,2025-06-01,397.51,1
INV0002908,SUB00386_2,ACCT00386,2025-07-01,403.15,1
INV0002909,SUB00386_2,ACCT00386,2025-08-01,396.87,1
INV0002910,SUB00387_1,ACCT00387,2025-01-01,395.45,1
INV0002911,SUB00387_1,ACCT00387,2025-02-01,385.95,1
INV0002912,SUB00387_1,ACCT00387,2025-03-01,388.21,1
INV0002913,SUB00387_1,ACCT00387,2025-04-01,376.51,1
INV0002914,SUB00387_1,ACCT00387,2025-05-01,382.09,1
INV0002915,SUB00387_1,ACCT00387,2025-06-01,388.55,1
INV0002916,SUB00387_1,ACCT00387,2025-07-01,384.36,1
INV0002917,SUB00387_1,ACCT00387,2025-08-01,366.7,1
INV0002918,SUB00388_1,ACCT00388,2025-03-01,95.73,1
INV0002919,SUB00388_1,ACCT00388,2025-04-01,103.57,1
INV0002920,SUB00388_1,ACCT00388,2025-05-01,95.44,1
INV0002921,SUB00388_1,ACCT00388,2025-06-01,102.96,1
INV0002922,SUB00388_1,ACCT00388,2025-07-01,100.25,1
INV0002923,SUB00389_1,ACCT00389,2024-09-01,342.6,1
INV0002924,SUB00389_1,ACCT00389,2024-10-01,342.97,1
INV0002925,SUB00389_1,ACCT00389,2024-11-01,332.01,1
INV0002926,SUB00389_1,ACCT00389,2024-12-01,328.58,1
INV0002927,SUB00389_1,ACCT00389,2025-01-01,331.47,1
INV0002928,SUB00389_1,ACCT00389,2025-02-01,343.8,1
INV0002929,SUB00389_1,ACCT00389,2025-03-01,325.73,1
INV0002930,SUB00389_1,ACCT00389,2025-04-01,337.16,1
INV0002931,SUB00389_1,ACCT00389,2025-05-01,339.4,1
INV0002932,SUB00389_1,ACCT00389,2025-06-01,341.79,1
INV0002933,SUB00389_1,ACCT00389,2025-07-01,340.62,1
INV0002934,SUB00389_1,ACCT00389,2025-08-01,323.07,1
INV0002935,SUB00390_1,ACCT00390,2024-09-01,351.39,1
INV0002936,SUB00390_1,ACCT00390,2024-10-01,327.24,1
INV0002937,SUB00390_1,ACCT00390,2024-11-01,340.13,1
INV0002938,SUB00390_1,ACCT00390,2024-12-01,332.34,1
INV0002939,SUB00390_1,ACCT00390,2025-01-01,331.49,1
INV0002940,SUB00390_1,ACCT00390,2025-02-01,327.66,1
INV0002941,SUB00390_1,ACCT00390,2025-03-01,348.1,1
INV0002942,SUB00390_1,ACCT00390,2025-04-01,329.7,1
INV0002943,SUB00390_1,ACCT00390,2025-05-01,320.93,1
INV0002944,SUB00390_1,ACCT00390,2025-06-01,320.24,1
INV0002945,SUB00390_1,ACCT00390,2025-07-01,327.18,1
INV0002946,SUB00391_1,ACCT00391,2024-12-01,94.57,1
INV0002947,SUB00391_1,ACCT00391,2025-01-01,90.7,1
INV0002948,SUB00391_1,ACCT00391,2025-02-01,91.91,1
INV0002949,SUB00391_1,ACCT00391,2025-03-01,94.71,1
INV0002950,SUB00391_1,ACCT00391,2025-04-01,93.93,1
INV0002951,SUB00391_1,ACCT00391,2025-05-01,94.17,1
INV0002952,SUB00391_1,ACCT00391,2025-06-01,93.45,1
INV0002953,SUB00391_1,ACCT00391,2025-07-01,91.85,1
INV0002954,SUB00391_1,ACCT00391,2025-08-01,92.35,1
INV0002955,SUB00391_2,ACCT00391,2025-08-01,87.63,1
INV0002956,SUB00392_1,ACCT00392,2024-09-01,91.42,1
INV0002957,SUB00392_1,ACCT00392,2024-10-01,91.06,0
INV0002958,SUB00392_1,ACCT00392,2024-11-01,89.45,1
INV0002959,SUB00392_1,ACCT00392,2024-12-01,88.36,1
INV0002960,SUB00392_1,ACCT00392,2025-01-01,90.14,1
INV0002961,SUB00392_1,ACCT00392,2025-02-01,88.69,1
INV0002962,SUB00392_1,ACCT00392,2025-03-01,86.77,1
INV0002963,SUB00392_1,ACCT00392,2025-04-01,93.29,1
INV0002964,SUB00392_1,ACCT00392,2025-05-01,88.02,1
INV0002965,SUB00392_1,ACCT00392,2025-06-01,93.19,1
INV0002966,SUB00392_1,ACCT00392,2025-07-01,92.37,1
INV0002967,SUB00392_2,ACCT00392,2025-08-01,91.32,0
INV0002968,SUB00393_1,ACCT00393,2024-12-01,2017.25,1
INV0002969,SUB00393_1,ACCT00393,2025-01-01,1846.74,1
INV0002970,SUB00393_1,ACCT00393,2025-02-01,1930.03,1
INV0002971,SUB00394_1,ACCT00394,2025-02-01,404.97,1
INV0002972,SUB00394_1,ACCT00394,2025-03-01,392.97,0
INV0002973,SUB00394_1,ACCT00394,2025-04-01,380.39,1
INV0002974,SUB00394_1,ACCT00394,2025-05-01,374.3,1
INV0002975,SUB00394_1,ACCT00394,2025-06-01,390.16,1
INV0002976,SUB00394_1,ACCT00394,2025-07-01,372.37,1
INV0002977,SUB00394_1,ACCT00394,2025-08-01,398.49,1
INV0002978,SUB00394_2,ACCT00394,2025-08-01,2039.97,1
INV0002979,SUB00395_1,ACCT00395,2025-05-01,323.57,1
INV0002980,SUB00395_1,ACCT00395,2025-06-01,341.25,1
INV0002981,SUB00395_1,ACCT00395,2025-07-01,360.77,1
INV0002982,SUB00395_1,ACCT00395,2025-08-01,354.08,1
INV0002983,SUB00396_1,ACCT00396,2025-02-01,93.58,1
INV0002984,SUB00396_1,ACCT00396,2025-03-01,92.99,1
INV0002985,SUB00396_1,ACCT00396,2025-04-01,93.1,1
INV0002986,SUB00396_1,ACCT00396,2025-05-01,94.2,1
INV0002987,SUB00397_1,ACCT00397,2024-11-01,391.14,1
INV0002988,SUB00397_1,ACCT00397,2024-12-01,388.36,1
INV0002989,SUB00397_1,ACCT00397,2025-01-01,402.12,1
INV0002990,SUB00397_1,ACCT00397,2025-02-01,390.77,1
INV0002991,SUB00397_1,ACCT00397,2025-03-01,397.62,1
INV0002992,SUB00397_1,ACCT00397,2025-04-01,357.25,1
INV0002993,SUB00397_1,ACCT00397,2025-05-01,383.36,1
INV0002994,SUB00397_1,ACCT00397,2025-06-01,380.09,1
INV0002995,SUB00397_1,ACCT00397,2025-07-01,377.21,1
INV0002996,SUB00397_2,ACCT00397,2025-07-01,1767.46,1
INV0002997,SUB00397_2,ACCT00397,2025-08-01,1668.28,1
INV0002998,SUB00398_1,ACCT00398,2024-09-01,93.99,1
INV0002999,SUB00398_1,ACCT00398,2024-10-01,86.64,1
INV0003000,SUB00398_1,ACCT00398,2024-11-01,91.91,1
INV0003001,SUB00398_1,ACCT00398,2024-12-01,87.92,1
INV0003002,SUB00398_1,ACCT00398,2025-01-01,90.44,1
INV0003003,SUB00398_1,ACCT00398,2025-02-01,90.67,1
INV0003004,SUB00398_1,ACCT00398,2025-03-01,92.55,1
INV0003005,SUB00398_1,ACCT00398,2025-04-01,87.32,1
INV0003006,SUB00398_1,ACCT00398,2025-05-01,89.58,1
INV0003007,SUB00398_1,ACCT00398,2025-06-01,87.94,1
INV0003008,SUB00398_1,ACCT00398,2025-07-01,90.72,1
INV0003009,SUB00398_1,ACCT00398,2025-08-01,92.22,1
INV0003010,SUB00399_1,ACCT00399,2024-09-01,351.84,1
INV0003011,SUB00399_1,ACCT00399,2024-10-01,370.6,1
INV0003012,SUB00399_1,ACCT00399,2024-11-01,357.79,1
INV0003013,SUB00399_1,ACCT00399,2024-12-01,344.24,1
INV0003014,SUB00399_1,ACCT00399,2025-01-01,332.84,1
INV0003015,SUB00399_1,ACCT00399,2025-02-01,351.71,1
INV0003016,SUB00399_1,ACCT00399,2025-03-01,366.57,1
INV0003017,SUB00399_2,ACCT00399,2025-04-01,365.22,0
INV0003018,SUB00399_2,ACCT00399,2025-05-01,354.99,1
INV0003019,SUB00399_2,ACCT00399,2025-06-01,359.46,1
INV0003020,SUB00399_2,ACCT00399,2025-07-01,364.22,1
INV0003021,SUB00399_2,ACCT00399,2025-08-01,372.29,1
INV0003022,SUB00400_1,ACCT00400,2025-02-01,1639.5,1
INV0003023,SUB00400_1,ACCT00400,2025-03-01,1633.41,1
INV0003024,SUB00400_1,ACCT00400,2025-04-01,1740.95,1
INV0003025,SUB00400_1,ACCT00400,2025-05-01,1675.04,1
INV0003026,SUB00400_2,ACCT00400,2025-06-01,86.37,1
INV0003027,SUB00400_2,ACCT00400,2025-07-01,92.41,1
INV0003028,SUB00400_2,ACCT00400,2025-08-01,90.29,1
INV0003029,SUB00401_1,ACCT00401,2024-09-01,89.06,1
INV0003030,SUB00401_1,ACCT00401,2024-10-01,90.61,1
INV0003031,SUB00401_1,ACCT00401,2024-11-01,91.01,1
INV0003032,SUB00401_1,ACCT00401,2024-12-01,88.01,1
INV0003033,SUB00401_1,ACCT00401,2025-01-01,88.49,1
INV0003034,SUB00401_1,ACCT00401,2025-02-01,94.74,1
INV0003035,SUB00401_1,ACCT00401,2025-03-01,91.75,1
INV0003036,SUB00401_2,ACCT00401,2025-03-01,96.57,1
INV0003037,SUB00401_2,ACCT00401,2025-04-01,96.58,1
INV0003038,SUB00401_2,ACCT00401,2025-05-01,95.36,1
INV0003039,SUB00401_2,ACCT00401,2025-06-01,101.84,0
INV0003040,SUB00401_2,ACCT00401,2025-07-01,96.21,1
INV0003041,SUB00401_2,ACCT00401,2025-08-01,99.05,1
INV0003042,SUB00402_1,ACCT00402,2024-09-01,1811.69,1
INV0003043,SUB00402_1,ACCT00402,2024-10-01,1864.11,1
INV0003044,SUB00402_1,ACCT00402,2024-11-01,1733.94,1
INV0003045,SUB00402_1,ACCT00402,2024-12-01,1825.46,1
INV0003046,SUB00402_1,ACCT00402,2025-01-01,1867.46,1
INV0003047,SUB00402_1,ACCT00402,2025-02-01,1842.75,1
INV0003048,SUB00403_1,ACCT00403,2025-01-01,93.7,1
INV0003049,SUB00403_1,ACCT00403,2025-02-01,97.23,1
INV0003050,SUB00403_1,ACCT00403,2025-03-01,100.16,1
INV0003051,SUB00403_1,ACCT00403,2025-04-01,89.33,1
INV0003052,SUB00403_1,ACCT00403,2025-05-01,96.27,1
INV0003053,SUB00403_1,ACCT00403,2025-06-01,96.11,1
INV0003054,SUB00403_1,ACCT00403,2025-07-01,96.36,1
INV0003055,SUB00403_1,ACCT00403,2025-08-01,92.75,1
INV0003056,SUB00404_1,ACCT00404,2024-09-01,380.57,1
INV0003057,SUB00404_1,ACCT00404,2024-10-01,355.19,1
INV0003058,SUB00404_1,ACCT00404,2024-11-01,365.62,1
INV0003059,SUB00404_1,ACCT00404,2024-12-01,373.32,1
INV0003060,SUB00404_1,ACCT00404,2025-01-01,375.22,1
INV0003061,SUB00404_1,ACCT00404,2025-02-01,382.85,1
INV0003062,SUB00404_1,ACCT00404,2025-03-01,354.92,1
INV0003063,SUB00404_1,ACCT00404,2025-04-01,358.53,1
INV0003064,SUB00404_1,ACCT00404,2025-05-01,374.66,1
INV0003065,SUB00404_1,ACCT00404,2025-06-01,372.33,1
INV0003066,SUB00404_2,ACCT00404,2025-06-01,1805.06,1
INV0003067,SUB00404_2,ACCT00404,2025-07-01,1679.01,1
INV0003068,SUB00404_2,ACCT00404,2025-08-01,1806.36,1
INV0003069,SUB00405_1,ACCT00405,2025-01-01,385.9,1
INV0003070,SUB00405_1,ACCT00405,2025-02-01,384.73,1
INV0003071,SUB00405_1,ACCT00405,2025-03-01,369.38,1
INV0003072,SUB00405_1,ACCT00405,2025-04-01,402.28,1
INV0003073,SUB00405_1,ACCT00405,2025-05-01,371.16,1
INV0003074,SUB00406_1,ACCT00406,2025-02-01,398.66,1
INV0003075,SUB00406_1,ACCT00406,2025-03-01,385.83,1
INV0003076,SUB00406_1,ACCT00406,2025-04-01,407.45,1
INV0003077,SUB00406_1,ACCT00406,2025-05-01,384.2,1
INV0003078,SUB00406_1,ACCT00406,2025-06-01,384.34,0
INV0003079,SUB00406_1,ACCT00406,2025-07-01,403.88,1
INV0003080,SUB00406_1,ACCT00406,2025-08-01,381.38,1
INV0003081,SUB00407_1,ACCT00407,2024-11-01,381.59,1
INV0003082,SUB00407_1,ACCT00407,2024-12-01,369.08,1
INV0003083,SUB00407_1,ACCT00407,2025-01-01,373.26,1
INV0003084,SUB00407_1,ACCT00407,2025-02-01,385.88,1
INV0003085,SUB00407_1,ACCT00407,2025-03-01,383.81,1
INV0003086,SUB00407_1,ACCT00407,2025-04-01,368.64,1
INV0003087,SUB00407_1,ACCT00407,2025-05-01,379.43,1
INV0003088,SUB00407_1,ACCT00407,2025-06-01,380.01,1
INV0003089,SUB00407_1,ACCT00407,2025-07-01,382.42,1
INV0003090,SUB00407_1,ACCT00407,2025-08-01,368.09,1
INV0003091,SUB00408_1,ACCT00408,2025-03-01,394.48,1
INV0003092,SUB00408_1,ACCT00408,2025-04-01,366.78,1
INV0003093,SUB00408_1,ACCT00408,2025-05-01,360.16,1
INV0003094,SUB00408_1,ACCT00408,2025-06-01,371.1,1
INV0003095,SUB00408_1,ACCT00408,2025-07-01,375.8,1
INV0003096,SUB00408_1,ACCT00408,2025-08-01,401.53,1
INV0003097,SUB00408_2,ACCT00408,2025-08-01,351.1,1
INV0003098,SUB00409_1,ACCT00409,2024-11-01,93.95,1
INV0003099,SUB00409_1,ACCT00409,2024-12-01,92.44,1
INV0003100,SUB00409_1,ACCT00409,2025-01-01,94.41,0
INV0003101,SUB00409_1,ACCT00409,2025-02-01,93.51,1
INV0003102,SUB00409_1,ACCT00409,2025-03-01,97.67,0
INV0003103,SUB00409_1,ACCT00409,2025-04-01,91.85,1
INV0003104,SUB00409_1,ACCT00409,2025-05-01,92.41,1
INV0003105,SUB00409_1,ACCT00409,2025-06-01,95.59,1
INV0003106,SUB00409_1,ACCT00409,2025-07-01,94.23,1
INV0003107,SUB00409_1,ACCT00409,2025-08-01,97.17,1
INV0003108,SUB00410_1,ACCT00410,2025-04-01,94.11,1
INV0003109,SUB00410_1,ACCT00410,2025-05-01,98.28,1
INV0003110,SUB00410_1,ACCT00410,2025-06-01,94.23,1
INV0003111,SUB00410_1,ACCT00410,2025-07-01,93.43,0
INV0003112,SUB00410_1,ACCT00410,2025-08-01,98.05,0
INV0003113,SUB00411_1,ACCT00411,2025-01-01,1967.13,1
INV0003114,SUB00411_1,ACCT00411,2025-02-01,1965.17,1
INV0003115,SUB00411_1,ACCT00411,2025-03-01,1888.9,1
INV0003116,SUB00411_1,ACCT00411,2025-04-01,1918.27,1
INV0003117,SUB00411_1,ACCT00411,2025-05-01,1968.13,1
INV0003118,SUB00411_1,ACCT00411,2025-06-01,1914.74,1
INV0003119,SUB00411_1,ACCT00411,2025-07-01,1893.25,1
INV0003120,SUB00411_1,ACCT00411,2025-08-01,1913.94,0
INV0003121,SUB00412_1,ACCT00412,2025-01-01,384.88,1
INV0003122,SUB00412_1,ACCT00412,2025-02-01,371.55,1
INV0003123,SUB00412_1,ACCT00412,2025-03-01,395.57,1
INV0003124,SUB00412_1,ACCT00412,2025-04-01,369.77,1
INV0003125,SUB00412_1,ACCT00412,2025-05-01,382.68,1
INV0003126,SUB00412_2,ACCT00412,2025-06-01,1694.28,1
INV0003127,SUB00412_2,ACCT00412,2025-07-01,1657.22,1
INV0003128,SUB00412_2,ACCT00412,2025-08-01,1682.79,1
INV0003129,SUB00413_1,ACCT00413,2025-03-01,87.21,1
INV0003130,SUB00413_1,ACCT00413,2025-04-01,90.61,1
INV0003131,SUB00413_1,ACCT00413,2025-05-01,93.63,1
INV0003132,SUB00413_1,ACCT00413,2025-06-01,92.61,1
INV0003133,SUB00413_1,ACCT00413,2025-07-01,91.16,1
INV0003134,SUB00414_1,ACCT00414,2025-04-01,1905.1,1
INV0003135,SUB00414_1,ACCT00414,2025-05-01,1863.33,1
INV0003136,SUB00414_1,ACCT00414,2025-06-01,1860.55,1
INV0003137,SUB00414_1,ACCT00414,2025-07-01,1925.84,1
INV0003138,SUB00414_1,ACCT00414,2025-08-01,1861.44,1
INV0003139,SUB00415_1,ACCT00415,2024-09-01,95.78,1
INV0003140,SUB00415_1,ACCT00415,2024-10-01,100.1,1
INV0003141,SUB00415_1,ACCT00415,2024-11-01,104.01,1
INV0003142,SUB00415_1,ACCT00415,2024-12-01,92.13,1
INV0003143,SUB00415_1,ACCT00415,2025-01-01,101.65,1
INV0003144,SUB00416_1,ACCT00416,2025-02-01,394.94,1
INV0003145,SUB00416_1,ACCT00416,2025-03-01,368.97,1
INV0003146,SUB00416_1,ACCT00416,2025-04-01,362.12,1
INV0003147,SUB00416_1,ACCT00416,2025-05-01,366.03,1
INV0003148,SUB00416_1,ACCT00416,2025-06-01,383.79,1
INV0003149,SUB00416_1,ACCT00416,2025-07-01,367.82,1
INV0003150,SUB00417_1,ACCT00417,2025-05-01,364.22,1
INV0003151,SUB00417_1,ACCT00417,2025-06-01,364.58,1
INV0003152,SUB00417_1,ACCT00417,2025-07-01,388.37,1
INV0003153,SUB00417_1,ACCT00417,2025-08-01,383.1,1
INV0003154,SUB00417_2,ACCT00417,2025-08-01,84.6,1
INV0003155,SUB00418_1,ACCT00418,2025-01-01,90.79,1
INV0003156,SUB00418_1,ACCT00418,2025-02-01,94.73,1
INV0003157,SUB00418_1,ACCT00418,2025-03-01,90.76,1
INV0003158,SUB00418_1,ACCT00418,2025-04-01,91.72,1
INV0003159,SUB00418_1,ACCT00418,2025-05-01,94.61,1
INV0003160,SUB00418_1,ACCT00418,2025-06-01,92.93,1
INV0003161,SUB00418_1,ACCT00418,2025-07-01,87.95,1
INV0003162,SUB00418_1,ACCT00418,2025-08-01,95.9,1
INV0003163,SUB00419_1,ACCT00419,2024-11-01,86.35,1
INV0003164,SUB00419_1,ACCT00419,2024-12-01,85.48,1
INV0003165,SUB00419_1,ACCT00419,2025-01-01,89.7,0
INV0003166,SUB00419_1,ACCT00419,2025-02-01,84.83,1
INV0003167,SUB00419_1,ACCT00419,2025-03-01,86.98,1
INV0003168,SUB00419_2,ACCT00419,2025-03-01,93.76,1
INV0003169,SUB00419_2,ACCT00419,2025-04-01,92.47,1
INV0003170,SUB00419_2,ACCT00419,2025-05-01,91.26,1
INV0003171,SUB00419_2,ACCT00419,2025-06-01,94.66,1
INV0003172,SUB00419_2,ACCT00419,2025-07-01,89.89,1
INV0003173,SUB00419_2,ACCT00419,2025-08-01,88.56,1
INV0003174,SUB00420_1,ACCT00420,2025-02-01,94.65,1
INV0003175,SUB00420_1,ACCT00420,2025-03-01,95.38,1
INV0003176,SUB00420_1,ACCT00420,2025-04-01,91.76,1
INV0003177,SUB00420_1,ACCT00420,2025-05-01,92.81,1
INV0003178,SUB00420_1,ACCT00420,2025-06-01,93.21,1
INV0003179,SUB00420_1,ACCT00420,2025-07-01,91.13,1
INV0003180,SUB00420_1,ACCT00420,2025-08-01,85.95,1
INV0003181,SUB00421_1,ACCT00421,2025-01-01,88.81,0
INV0003182,SUB00421_1,ACCT00421,2025-02-01,86.32,1
INV0003183,SUB00421_1,ACCT00421,2025-03-01,87.95,1
INV0003184,SUB00421_1,ACCT00421,2025-04-01,87.07,0
INV0003185,SUB00421_1,ACCT00421,2025-05-01,90.17,1
INV0003186,SUB00422_1,ACCT00422,2025-03-01,382.19,1
INV0003187,SUB00422_1,ACCT00422,2025-04-01,377.65,1
INV0003188,SUB00422_1,ACCT00422,2025-05-01,354.37,1
INV0003189,SUB00422_1,ACCT00422,2025-06-01,372.67,1
INV0003190,SUB00422_1,ACCT00422,2025-07-01,394.52,1
INV0003191,SUB00422_1,ACCT00422,2025-08-01,398.55,1
INV0003192,SUB00422_2,ACCT00422,2025-08-01,97.28,1
INV0003193,SUB00423_1,ACCT00423,2025-03-01,99.38,1
INV0003194,SUB00423_1,ACCT00423,2025-04-01,98.36,1
INV0003195,SUB00423_1,ACCT00423,2025-05-01,93.25,1
INV0003196,SUB00423_1,ACCT00423,2025-06-01,96.52,1
INV0003197,SUB00423_1,ACCT00423,2025-07-01,100.2,1
INV0003198,SUB00424_1,ACCT00424,2024-09-01,355.84,1
INV0003199,SUB00424_1,ACCT00424,2024-10-01,366.05,1
INV0003200,SUB00424_1,ACCT00424,2024-11-01,364.89,1
INV0003201,SUB00424_1,ACCT00424,2024-12-01,375.13,1
INV0003202,SUB00424_1,ACCT00424,2025-01-01,372.79,1
INV0003203,SUB00424_1,ACCT00424,2025-02-01,366.01,1
INV0003204,SUB00424_1,ACCT00424,2025-03-01,367.49,1
INV0003205,SUB00424_1,ACCT00424,2025-04-01,374.04,1
INV0003206,SUB00425_1,ACCT00425,2024-10-01,1815.48,1
INV0003207,SUB00425_1,ACCT00425,2024-11-01,1740.01,1
INV0003208,SUB00425_1,ACCT00425,2024-12-01,1782.1,1
INV0003209,SUB00425_1,ACCT00425,2025-01-01,1804.35,1
INV0003210,SUB00425_1,ACCT00425,2025-02-01,1870.54,1
INV0003211,SUB00425_1,ACCT00425,2025-03-01,1780.88,1
INV0003212,SUB00425_1,ACCT00425,2025-04-01,1673.92,1
INV0003213,SUB00425_1,ACCT00425,2025-05-01,1723.79,1
INV0003214,SUB00426_1,ACCT00426,2024-09-01,95.46,1
INV0003215,SUB00426_1,ACCT00426,2024-10-01,86.38,1
INV0003216,SUB00426_1,ACCT00426,2024-11-01,91.3,1
INV0003217,SUB00426_1,ACCT00426,2024-12-01,89.98,1
INV0003218,SUB00427_1,ACCT00427,2024-09-01,1867.62,1
INV0003219,SUB00427_1,ACCT00427,2024-10-01,1978.09,1
INV0003220,SUB00427_1,ACCT00427,2024-11-01,1838.18,1
INV0003221,SUB00427_1,ACCT00427,2024-12-01,1804.24,1
INV0003222,SUB00427_1,ACCT00427,2025-01-01,1868.02,1
INV0003223,SUB00427_1,ACCT00427,2025-02-01,1861.32,1
INV0003224,SUB00427_1,ACCT00427,2025-03-01,1900.85,1
INV0003225,SUB00427_2,ACCT00427,2025-03-01,94.3,1
INV0003226,SUB00427_2,ACCT00427,2025-04-01,93.65,1
INV0003227,SUB00427_2,ACCT00427,2025-05-01,95.47,1
INV0003228,SUB00427_2,ACCT00427,2025-06-01,95.03,1
INV0003229,SUB00427_2,ACCT00427,2025-07-01,93.04,1
INV0003230,SUB00427_2,ACCT00427,2025-08-01,92.83,0
INV0003231,SUB00428_1,ACCT00428,2025-03-01,89.59,1
INV0003232,SUB00428_1,ACCT00428,2025-04-01,91.82,1
INV0003233,SUB00428_1,ACCT00428,2025-05-01,89.89,1
INV0003234,SUB00428_1,ACCT00428,2025-06-01,87.65,0
INV0003235,SUB00428_1,ACCT00428,2025-07-01,87.72,1
INV0003236,SUB00428_1,ACCT00428,2025-08-01,87.92,1
INV0003237,SUB00429_1,ACCT00429,2025-04-01,94.54,1
INV0003238,SUB00429_1,ACCT00429,2025-05-01,101.7,1
INV0003239,SUB00429_1,ACCT00429,2025-06-01,97.48,1
INV0003240,SUB00429_1,ACCT00429,2025-07-01,94.97,1
INV0003241,SUB00429_1,ACCT00429,2025-08-01,92.12,1
INV0003242,SUB00430_1,ACCT00430,2025-01-01,95.12,1
INV0003243,SUB00430_1,ACCT00430,2025-02-01,92.43,1
INV0003244,SUB00430_1,ACCT00430,2025-03-01,96.31,1
INV0003245,SUB00430_1,ACCT00430,2025-04-01,95.09,1
INV0003246,SUB00430_1,ACCT00430,2025-05-01,91.04,1
INV0003247,SUB00430_1,ACCT00430,2025-06-01,93.58,1
INV0003248,SUB00430_1,ACCT00430,2025-07-01,86.44,1
INV0003249,SUB00430_1,ACCT00430,2025-08-01,91.45,0
INV0003250,SUB00431_1,ACCT00431,2024-12-01,1730.0,1
INV0003251,SUB00431_1,ACCT00431,2025-01-01,1721.82,1
INV0003252,SUB00431_1,ACCT00431,2025-02-01,1690.81,1
INV0003253,SUB00431_1,ACCT00431,2025-03-01,1706.6,1
