account_id,month,feature,monthly_uses
ACCT00438,2025-01-01,SSO,10
ACCT00438,2025-01-01,Exports,13
ACCT00438,2025-01-01,Alerts,15
ACCT00438,2025-01-01,AI_Assist,9
ACCT00438,2025-02-01,Dashboards,14
ACCT00438,2025-02-01,API,16
ACCT00438,2025-02-01,SSO,12
ACCT00438,2025-02-01,Exports,15
ACCT00438,2025-02-01,Alerts,14
ACCT00438,2025-02-01,AI_Assist,16
ACCT00438,2025-03-01,Dashboards,11
ACCT00438,2025-03-01,API,15
ACCT00438,2025-03-01,SSO,19
ACCT00438,2025-03-01,Exports,9
ACCT00438,2025-03-01,Alerts,15
ACCT00438,2025-03-01,AI_Assist,19
ACCT00438,2025-04-01,Dashboards,15
ACCT00438,2025-04-01,API,15
ACCT00438,2025-04-01,SSO,15
ACCT00438,2025-04-01,Exports,11
ACCT00438,2025-04-01,Alerts,9
ACCT00438,2025-04-01,AI_Assist,11
ACCT00438,2025-05-01,Dashboards,12
ACCT00438,2025-05-01,API,13
ACCT00438,2025-05-01,SSO,10
ACCT00438,2025-05-01,Exports,15
ACCT00438,2025-05-01,Alerts,15
ACCT00438,2025-05-01,AI_Assist,11
ACCT00438,2025-06-01,Dashboards,10
ACCT00438,2025-06-01,API,4
ACCT00438,2025-06-01,SSO,10
ACCT00438,2025-06-01,Exports,11
ACCT00438,2025-06-01,Alerts,16
ACCT00438,2025-06-01,AI_Assist,9
ACCT00438,2025-07-01,Dashboards,13
ACCT00438,2025-07-01,API,11
ACCT00438,2025-07-01,SSO,10
ACCT00438,2025-07-01,Exports,11
ACCT00438,2025-07-01,Alerts,12
ACCT00438,2025-07-01,AI_Assist,9
ACCT00438,2025-08-01,Dashboards,10
ACCT00438,2025-08-01,API,2
ACCT00438,2025-08-01,SSO,8
ACCT00438,2025-08-01,Exports,8
ACCT00438,2025-08-01,Alerts,12
ACCT00438,2025-08-01,AI_Assist,10
ACCT00439,2024-09-01,Dashboards,16
ACCT00439,2024-09-01,API,15
ACCT00439,2024-09-01,SSO,28
ACCT00439,2024-09-01,Exports,16
ACCT00439,2024-09-01,Alerts,20
ACCT00439,2024-09-01,AI_Assist,6
ACCT00439,2024-10-01,Dashboards,15
ACCT00439,2024-10-01,API,16
ACCT00439,2024-10-01,SSO,34
ACCT00439,2024-10-01,Exports,22
ACCT00439,2024-10-01,Alerts,16
ACCT00439,2024-10-01,AI_Assist,20
ACCT00439,2024-11-01,Dashboards,44
ACCT00439,2024-11-01,API,24
ACCT00439,2024-11-01,SSO,33
ACCT00439,2024-11-01,Exports,18
ACCT00439,2024-11-01,Alerts,22
ACCT00439,2024-11-01,AI_Assist,20
ACCT00439,2024-12-01,Dashboards,25
ACCT00439,2024-12-01,API,43
ACCT00439,2024-12-01,SSO,25
ACCT00439,2024-12-01,Exports,35
ACCT00439,2024-12-01,Alerts,22
ACCT00439,2024-12-01,AI_Assist,25
ACCT00439,2025-01-01,Dashboards,32
ACCT00439,2025-01-01,API,38
ACCT00439,2025-01-01,SSO,34
ACCT00439,2025-01-01,Exports,25
ACCT00439,2025-01-01,Alerts,29
ACCT00439,2025-01-01,AI_Assist,34
ACCT00439,2025-02-01,Dashboards,30
ACCT00439,2025-02-01,API,43
ACCT00439,2025-02-01,SSO,28
ACCT00439,2025-02-01,Exports,27
ACCT00439,2025-02-01,Alerts,39
ACCT00439,2025-02-01,AI_Assist,51
ACCT00439,2025-03-01,Dashboards,54
ACCT00439,2025-03-01,API,49
ACCT00439,2025-03-01,SSO,33
ACCT00439,2025-03-01,Exports,43
ACCT00439,2025-03-01,Alerts,23
ACCT00439,2025-03-01,AI_Assist,33
ACCT00439,2025-04-01,Dashboards,57
ACCT00439,2025-04-01,API,43
ACCT00439,2025-04-01,SSO,39
ACCT00439,2025-04-01,Exports,38
ACCT00439,2025-04-01,Alerts,40
ACCT00439,2025-04-01,AI_Assist,39
ACCT00439,2025-05-01,Dashboards,21
ACCT00439,2025-05-01,API,52
ACCT00439,2025-05-01,SSO,34
ACCT00439,2025-05-01,Exports,32
ACCT00439,2025-05-01,Alerts,29
ACCT00439,2025-05-01,AI_Assist,27
ACCT00439,2025-06-01,Dashboards,30
ACCT00439,2025-06-01,API,32
ACCT00439,2025-06-01,SSO,20
ACCT00439,2025-06-01,Exports,29
ACCT00439,2025-06-01,Alerts,20
ACCT00439,2025-06-01,AI_Assist,45
ACCT00439,2025-07-01,Dashboards,35
ACCT00439,2025-07-01,API,21
ACCT00439,2025-07-01,SSO,26
ACCT00439,2025-07-01,Exports,28
ACCT00439,2025-07-01,Alerts,17
ACCT00439,2025-07-01,AI_Assist,36
ACCT00439,2025-08-01,Dashboards,25
ACCT00439,2025-08-01,API,13
ACCT00439,2025-08-01,SSO,18
ACCT00439,2025-08-01,Exports,20
ACCT00439,2025-08-01,Alerts,16
ACCT00439,2025-08-01,AI_Assist,14
ACCT00440,2024-09-01,Dashboards,13
ACCT00440,2024-09-01,API,9
ACCT00440,2024-09-01,SSO,29
ACCT00440,2024-09-01,Exports,21
ACCT00440,2024-09-01,Alerts,6
ACCT00440,2024-09-01,AI_Assist,13
ACCT00440,2024-10-01,Dashboards,21
ACCT00440,2024-10-01,API,23
ACCT00440,2024-10-01,SSO,28
ACCT00440,2024-10-01,Exports,23
ACCT00440,2024-10-01,Alerts,31
ACCT00440,2024-10-01,AI_Assist,27
ACCT00440,2024-11-01,Dashboards,27
ACCT00440,2024-11-01,API,22
ACCT00440,2024-11-01,SSO,41
ACCT00440,2024-11-01,Exports,28
ACCT00440,2024-11-01,Alerts,24
ACCT00440,2024-11-01,AI_Assist,26
ACCT00440,2024-12-01,Dashboards,32
ACCT00440,2024-12-01,API,34
ACCT00440,2024-12-01,SSO,30
ACCT00440,2024-12-01,Exports,15
ACCT00440,2024-12-01,Alerts,32
ACCT00440,2024-12-01,AI_Assist,18
ACCT00440,2025-01-01,Dashboards,38
ACCT00440,2025-01-01,API,40
ACCT00440,2025-01-01,SSO,36
ACCT00440,2025-01-01,Exports,34
ACCT00440,2025-01-01,Alerts,29
ACCT00440,2025-01-01,AI_Assist,26
ACCT00440,2025-02-01,Dashboards,24
ACCT00440,2025-02-01,API,41
ACCT00440,2025-02-01,SSO,43
ACCT00440,2025-02-01,Exports,32
ACCT00440,2025-02-01,Alerts,42
ACCT00440,2025-02-01,AI_Assist,41
ACCT00440,2025-03-01,Dashboards,38
ACCT00440,2025-03-01,API,25
ACCT00440,2025-03-01,SSO,41
ACCT00440,2025-03-01,Exports,37
ACCT00440,2025-03-01,Alerts,51
ACCT00440,2025-03-01,AI_Assist,40
ACCT00440,2025-04-01,Dashboards,32
ACCT00440,2025-04-01,API,48
ACCT00440,2025-04-01,SSO,36
ACCT00440,2025-04-01,Exports,33
ACCT00440,2025-04-01,Alerts,33
ACCT00440,2025-04-01,AI_Assist,36
ACCT00440,2025-05-01,Dashboards,36
ACCT00440,2025-05-01,API,30
ACCT00440,2025-05-01,SSO,31
ACCT00440,2025-05-01,Exports,26
ACCT00440,2025-05-01,Alerts,26
ACCT00440,2025-05-01,AI_Assist,33
ACCT00440,2025-06-01,Dashboards,25
ACCT00440,2025-06-01,API,31
ACCT00440,2025-06-01,SSO,26
ACCT00440,2025-06-01,Exports,20
ACCT00440,2025-06-01,Alerts,25
ACCT00440,2025-06-01,AI_Assist,29
ACCT00440,2025-07-01,Dashboards,34
ACCT00440,2025-07-01,API,25
ACCT00440,2025-07-01,SSO,16
ACCT00440,2025-07-01,Exports,25
ACCT00440,2025-07-01,Alerts,11
ACCT00440,2025-07-01,AI_Assist,28
ACCT00440,2025-08-01,Dashboards,6
ACCT00440,2025-08-01,API,32
ACCT00440,2025-08-01,SSO,24
ACCT00440,2025-08-01,Exports,25
ACCT00440,2025-08-01,Alerts,25
ACCT00440,2025-08-01,AI_Assist,16
ACCT00441,2024-09-01,Dashboards,32
ACCT00441,2024-09-01,API,25
ACCT00441,2024-09-01,SSO,17
ACCT00441,2024-09-01,Exports,33
ACCT00441,2024-09-01,Alerts,30
ACCT00441,2024-09-01,AI_Assist,20
ACCT00441,2024-10-01,Dashboards,37
ACCT00441,2024-10-01,API,32
ACCT00441,2024-10-01,SSO,26
ACCT00441,2024-10-01,Exports,12
ACCT00441,2024-10-01,Alerts,33
ACCT00441,2024-10-01,AI_Assist,14
ACCT00441,2024-11-01,Dashboards,30
ACCT00441,2024-11-01,API,15
ACCT00441,2024-11-01,SSO,17
ACCT00441,2024-11-01,Exports,31
ACCT00441,2024-11-01,Alerts,6
ACCT00441,2024-11-01,AI_Assist,33
ACCT00441,2024-12-01,Dashboards,49
ACCT00441,2024-12-01,API,36
ACCT00441,2024-12-01,SSO,30
ACCT00441,2024-12-01,Exports,24
ACCT00441,2024-12-01,Alerts,26
ACCT00441,2024-12-01,AI_Assist,41
ACCT00441,2025-01-01,Dashboards,39
ACCT00441,2025-01-01,API,36
ACCT00441,2025-01-01,SSO,49
ACCT00441,2025-01-01,Exports,37
ACCT00441,2025-01-01,Alerts,35
ACCT00441,2025-01-01,AI_Assist,27
ACCT00441,2025-02-01,Dashboards,48
ACCT00441,2025-02-01,API,31
ACCT00441,2025-02-01,SSO,42
ACCT00441,2025-02-01,Exports,39
ACCT00441,2025-02-01,Alerts,49
ACCT00441,2025-02-01,AI_Assist,54
ACCT00441,2025-03-01,Dashboards,58
ACCT00441,2025-03-01,API,43
ACCT00441,2025-03-01,SSO,35
ACCT00441,2025-03-01,Exports,26
ACCT00441,2025-03-01,Alerts,61
ACCT00441,2025-03-01,AI_Assist,50
ACCT00441,2025-04-01,Dashboards,39
ACCT00441,2025-04-01,API,51
ACCT00441,2025-04-01,SSO,35
ACCT00441,2025-04-01,Exports,47
ACCT00441,2025-04-01,Alerts,35
ACCT00441,2025-04-01,AI_Assist,31
ACCT00441,2025-05-01,Dashboards,36
ACCT00441,2025-05-01,API,37
ACCT00441,2025-05-01,SSO,46
ACCT00441,2025-05-01,Exports,35
ACCT00441,2025-05-01,Alerts,53
ACCT00441,2025-05-01,AI_Assist,38
ACCT00441,2025-06-01,Dashboards,33
ACCT00441,2025-06-01,API,22
ACCT00441,2025-06-01,SSO,33
ACCT00441,2025-06-01,Exports,40
ACCT00441,2025-06-01,Alerts,27
ACCT00441,2025-06-01,AI_Assist,30
ACCT00441,2025-07-01,Dashboards,25
ACCT00441,2025-07-01,API,35
ACCT00441,2025-07-01,SSO,41
ACCT00441,2025-07-01,Exports,23
ACCT00441,2025-07-01,Alerts,30
ACCT00441,2025-07-01,AI_Assist,29
ACCT00441,2025-08-01,Dashboards,11
ACCT00441,2025-08-01,API,32
ACCT00441,2025-08-01,SSO,21
ACCT00441,2025-08-01,Exports,26
ACCT00441,2025-08-01,Alerts,16
ACCT00441,2025-08-01,AI_Assist,30
ACCT00442,2024-09-01,Dashboards,11
ACCT00442,2024-09-01,API,37
ACCT00442,2024-09-01,SSO,42
ACCT00442,2024-09-01,Exports,27
ACCT00442,2024-09-01,Alerts,16
ACCT00442,2024-09-01,AI_Assist,41
ACCT00442,2024-10-01,Dashboards,26
ACCT00442,2024-10-01,API,23
ACCT00442,2024-10-01,SSO,52
ACCT00442,2024-10-01,Exports,20
ACCT00442,2024-10-01,Alerts,24
ACCT00442,2024-10-01,AI_Assist,28
ACCT00442,2024-11-01,Dashboards,34
ACCT00442,2024-11-01,API,22
ACCT00442,2024-11-01,SSO,53
ACCT00442,2024-11-01,Exports,17
ACCT00442,2024-11-01,Alerts,27
ACCT00442,2024-11-01,AI_Assist,36
ACCT00442,2024-12-01,Dashboards,42
ACCT00442,2024-12-01,API,31
ACCT00442,2024-12-01,SSO,29
ACCT00442,2024-12-01,Exports,37
ACCT00442,2024-12-01,Alerts,30
ACCT00442,2024-12-01,AI_Assist,41
ACCT00442,2025-01-01,Dashboards,33
ACCT00442,2025-01-01,API,41
ACCT00442,2025-01-01,SSO,56
ACCT00442,2025-01-01,Exports,48
ACCT00442,2025-01-01,Alerts,57
ACCT00442,2025-01-01,AI_Assist,57
ACCT00442,2025-02-01,Dashboards,58
ACCT00442,2025-02-01,API,50
ACCT00442,2025-02-01,SSO,50
ACCT00442,2025-02-01,Exports,40
ACCT00442,2025-02-01,Alerts,72
ACCT00442,2025-02-01,AI_Assist,67
ACCT00442,2025-03-01,Dashboards,31
ACCT00442,2025-03-01,API,66
ACCT00442,2025-03-01,SSO,43
ACCT00442,2025-03-01,Exports,40
ACCT00442,2025-03-01,Alerts,48
ACCT00442,2025-03-01,AI_Assist,45
ACCT00442,2025-04-01,Dashboards,43
ACCT00442,2025-04-01,API,37
ACCT00442,2025-04-01,SSO,70
ACCT00442,2025-04-01,Exports,57
ACCT00442,2025-04-01,Alerts,66
ACCT00442,2025-04-01,AI_Assist,51
ACCT00442,2025-05-01,Dashboards,41
ACCT00442,2025-05-01,API,47
ACCT00442,2025-05-01,SSO,15
ACCT00442,2025-05-01,Exports,29
ACCT00442,2025-05-01,Alerts,28
ACCT00442,2025-05-01,AI_Assist,40
ACCT00442,2025-06-01,Dashboards,60
ACCT00442,2025-06-01,API,43
ACCT00442,2025-06-01,SSO,48
ACCT00442,2025-06-01,Exports,50
ACCT00442,2025-06-01,Alerts,40
ACCT00442,2025-06-01,AI_Assist,36
ACCT00442,2025-07-01,Dashboards,12
ACCT00442,2025-07-01,API,27
ACCT00442,2025-07-01,SSO,26
ACCT00442,2025-07-01,Exports,30
ACCT00442,2025-07-01,Alerts,40
ACCT00442,2025-07-01,AI_Assist,25
ACCT00442,2025-08-01,Dashboards,36
ACCT00442,2025-08-01,API,34
ACCT00442,2025-08-01,SSO,37
ACCT00442,2025-08-01,Exports,22
ACCT00442,2025-08-01,Alerts,52
ACCT00442,2025-08-01,AI_Assist,30
ACCT00443,2024-09-01,Dashboards,26
ACCT00443,2024-09-01,API,24
ACCT00443,2024-09-01,SSO,20
ACCT00443,2024-09-01,Exports,17
ACCT00443,2024-09-01,Alerts,15
ACCT00443,2024-09-01,AI_Assist,17
ACCT00443,2024-10-01,Dashboards,23
ACCT00443,2024-10-01,API,15
ACCT00443,2024-10-01,SSO,25
ACCT00443,2024-10-01,Exports,14
ACCT00443,2024-10-01,Alerts,21
ACCT00443,2024-10-01,AI_Assist,22
ACCT00443,2024-11-01,Dashboards,19
ACCT00443,2024-11-01,API,24
ACCT00443,2024-11-01,SSO,23
ACCT00443,2024-11-01,Exports,16
ACCT00443,2024-11-01,Alerts,15
ACCT00443,2024-11-01,AI_Assist,21
ACCT00443,2024-12-01,Dashboards,33
ACCT00443,2024-12-01,API,35
ACCT00443,2024-12-01,SSO,18
ACCT00443,2024-12-01,Exports,25
ACCT00443,2024-12-01,Alerts,31
ACCT00443,2024-12-01,AI_Assist,25
ACCT00443,2025-01-01,Dashboards,35
ACCT00443,2025-01-01,API,25
ACCT00443,2025-01-01,SSO,23
ACCT00443,2025-01-01,Exports,25
ACCT00443,2025-01-01,Alerts,26
ACCT00443,2025-01-01,AI_Assist,28
ACCT00443,2025-02-01,Dashboards,13
ACCT00443,2025-02-01,API,23
ACCT00443,2025-02-01,SSO,29
ACCT00443,2025-02-01,Exports,27
ACCT00443,2025-02-01,Alerts,40
ACCT00443,2025-02-01,AI_Assist,30
ACCT00443,2025-03-01,Dashboards,28
ACCT00443,2025-03-01,API,34
ACCT00443,2025-03-01,SSO,41
ACCT00443,2025-03-01,Exports,21
ACCT00443,2025-03-01,Alerts,29
ACCT00443,2025-03-01,AI_Assist,29
ACCT00443,2025-04-01,Dashboards,29
ACCT00443,2025-04-01,API,37
ACCT00443,2025-04-01,SSO,32
ACCT00443,2025-04-01,Exports,34
ACCT00443,2025-04-01,Alerts,35
ACCT00443,2025-04-01,AI_Assist,27
ACCT00443,2025-05-01,Dashboards,19
ACCT00443,2025-05-01,API,26
ACCT00443,2025-05-01,SSO,26
ACCT00443,2025-05-01,Exports,24
ACCT00443,2025-05-01,Alerts,24
ACCT00443,2025-05-01,AI_Assist,26
ACCT00443,2025-06-01,Dashboards,25
ACCT00443,2025-06-01,API,26
ACCT00443,2025-06-01,SSO,30
ACCT00443,2025-06-01,Exports,25
ACCT00443,2025-06-01,Alerts,22
ACCT00443,2025-06-01,AI_Assist,22
ACCT00443,2025-07-01,Dashboards,20
ACCT00443,2025-07-01,API,20
ACCT00443,2025-07-01,SSO,22
ACCT00443,2025-07-01,Exports,26
ACCT00443,2025-07-01,Alerts,16
ACCT00443,2025-07-01,AI_Assist,25
ACCT00443,2025-08-01,Dashboards,8
ACCT00443,2025-08-01,API,21
ACCT00443,2025-08-01,SSO,23
ACCT00443,2025-08-01,Exports,12
ACCT00443,2025-08-01,Alerts,24
ACCT00443,2025-08-01,AI_Assist,19
ACCT00444,2024-09-01,Dashboards,29
ACCT00444,2024-09-01,API,29
ACCT00444,2024-09-01,SSO,33
ACCT00444,2024-09-01,Exports,16
ACCT00444,2024-09-01,Alerts,29
ACCT00444,2024-09-01,AI_Assist,15
ACCT00444,2024-10-01,Dashboards,23
ACCT00444,2024-10-01,API,34
ACCT00444,2024-10-01,SSO,13
ACCT00444,2024-10-01,Exports,37
ACCT00444,2024-10-01,Alerts,35
ACCT00444,2024-10-01,AI_Assist,20
ACCT00444,2024-11-01,Dashboards,27
ACCT00444,2024-11-01,API,27
ACCT00444,2024-11-01,SSO,32
ACCT00444,2024-11-01,Exports,48
ACCT00444,2024-11-01,Alerts,53
ACCT00444,2024-11-01,AI_Assist,30
ACCT00444,2024-12-01,Dashboards,32
ACCT00444,2024-12-01,API,33
ACCT00444,2024-12-01,SSO,40
ACCT00444,2024-12-01,Exports,39
ACCT00444,2024-12-01,Alerts,45
ACCT00444,2024-12-01,AI_Assist,57
ACCT00444,2025-01-01,Dashboards,34
ACCT00444,2025-01-01,API,47
ACCT00444,2025-01-01,SSO,23
ACCT00444,2025-01-01,Exports,40
ACCT00444,2025-01-01,Alerts,39
ACCT00444,2025-01-01,AI_Assist,31
ACCT00444,2025-02-01,Dashboards,58
ACCT00444,2025-02-01,API,42
ACCT00444,2025-02-01,SSO,50
ACCT00444,2025-02-01,Exports,50
ACCT00444,2025-02-01,Alerts,54
ACCT00444,2025-02-01,AI_Assist,43
ACCT00444,2025-03-01,Dashboards,34
ACCT00444,2025-03-01,API,65
ACCT00444,2025-03-01,SSO,50
ACCT00444,2025-03-01,Exports,46
ACCT00444,2025-03-01,Alerts,66
ACCT00444,2025-03-01,AI_Assist,34
ACCT00444,2025-04-01,Dashboards,52
ACCT00444,2025-04-01,API,31
ACCT00444,2025-04-01,SSO,54
ACCT00444,2025-04-01,Exports,54
ACCT00444,2025-04-01,Alerts,39
ACCT00444,2025-04-01,AI_Assist,39
ACCT00444,2025-05-01,Dashboards,45
ACCT00444,2025-05-01,API,47
ACCT00444,2025-05-01,SSO,48
ACCT00444,2025-05-01,Exports,43
ACCT00444,2025-05-01,Alerts,44
ACCT00444,2025-05-01,AI_Assist,47
ACCT00444,2025-06-01,Dashboards,46
ACCT00444,2025-06-01,API,61
ACCT00444,2025-06-01,SSO,38
ACCT00444,2025-06-01,Exports,47
ACCT00444,2025-06-01,Alerts,36
ACCT00444,2025-06-01,AI_Assist,35
ACCT00444,2025-07-01,Dashboards,53
ACCT00444,2025-07-01,API,31
ACCT00444,2025-07-01,SSO,51
ACCT00444,2025-07-01,Exports,42
ACCT00444,2025-07-01,Alerts,46
ACCT00444,2025-07-01,AI_Assist,22
ACCT00444,2025-08-01,Dashboards,15
ACCT00444,2025-08-01,API,48
ACCT00444,2025-08-01,SSO,26
ACCT00444,2025-08-01,Exports,25
ACCT00444,2025-08-01,Alerts,28
ACCT00444,2025-08-01,AI_Assist,29
ACCT00445,2024-09-01,Dashboards,31
ACCT00445,2024-09-01,API,19
ACCT00445,2024-09-01,SSO,26
ACCT00445,2024-09-01,Exports,33
ACCT00445,2024-09-01,Alerts,24
ACCT00445,2024-09-01,AI_Assist,13
ACCT00445,2024-10-01,Dashboards,26
ACCT00445,2024-10-01,API,19
ACCT00445,2024-10-01,SSO,22
ACCT00445,2024-10-01,Exports,22
ACCT00445,2024-10-01,Alerts,22
ACCT00445,2024-10-01,AI_Assist,13
ACCT00445,2024-11-01,Dashboards,11
ACCT00445,2024-11-01,API,28
ACCT00445,2024-11-01,SSO,18
ACCT00445,2024-11-01,Exports,28
ACCT00445,2024-11-01,Alerts,20
ACCT00445,2024-11-01,AI_Assist,21
ACCT00445,2024-12-01,Dashboards,37
ACCT00445,2024-12-01,API,17
ACCT00445,2024-12-01,SSO,24
ACCT00445,2024-12-01,Exports,30
ACCT00445,2024-12-01,Alerts,30
ACCT00445,2024-12-01,AI_Assist,23
ACCT00445,2025-01-01,Dashboards,31
ACCT00445,2025-01-01,API,21
ACCT00445,2025-01-01,SSO,45
ACCT00445,2025-01-01,Exports,26
ACCT00445,2025-01-01,Alerts,37
ACCT00445,2025-01-01,AI_Assist,24
ACCT00445,2025-02-01,Dashboards,32
ACCT00445,2025-02-01,API,30
ACCT00445,2025-02-01,SSO,29
ACCT00445,2025-02-01,Exports,29
ACCT00445,2025-02-01,Alerts,40
ACCT00445,2025-02-01,AI_Assist,33
ACCT00445,2025-03-01,Dashboards,26
ACCT00445,2025-03-01,API,45
ACCT00445,2025-03-01,SSO,43
ACCT00445,2025-03-01,Exports,38
ACCT00445,2025-03-01,Alerts,40
ACCT00445,2025-03-01,AI_Assist,38
ACCT00445,2025-04-01,Dashboards,29
ACCT00445,2025-04-01,API,42
ACCT00445,2025-04-01,SSO,38
ACCT00445,2025-04-01,Exports,36
ACCT00445,2025-04-01,Alerts,40
ACCT00445,2025-04-01,AI_Assist,37
ACCT00445,2025-05-01,Dashboards,27
ACCT00445,2025-05-01,API,38
ACCT00445,2025-05-01,SSO,27
ACCT00445,2025-05-01,Exports,22
ACCT00445,2025-05-01,Alerts,40
ACCT00445,2025-05-01,AI_Assist,27
ACCT00445,2025-06-01,Dashboards,28
ACCT00445,2025-06-01,API,37
ACCT00445,2025-06-01,SSO,29
ACCT00445,2025-06-01,Exports,31
ACCT00445,2025-06-01,Alerts,22
ACCT00445,2025-06-01,AI_Assist,21
ACCT00445,2025-07-01,Dashboards,15
ACCT00445,2025-07-01,API,26
ACCT00445,2025-07-01,SSO,20
ACCT00445,2025-07-01,Exports,19
ACCT00445,2025-07-01,Alerts,26
ACCT00445,2025-07-01,AI_Assist,14
ACCT00445,2025-08-01,Dashboards,24
ACCT00445,2025-08-01,API,28
ACCT00445,2025-08-01,SSO,27
ACCT00445,2025-08-01,Exports,30
ACCT00445,2025-08-01,Alerts,21
ACCT00445,2025-08-01,AI_Assist,15
ACCT00446,2024-09-01,Dashboards,18
ACCT00446,2024-09-01,API,14
ACCT00446,2024-09-01,SSO,9
ACCT00446,2024-09-01,Exports,24
ACCT00446,2024-09-01,Alerts,16
ACCT00446,2024-09-01,AI_Assist,23
ACCT00446,2024-10-01,Dashboards,26
ACCT00446,2024-10-01,API,1
ACCT00446,2024-10-01,SSO,12
ACCT00446,2024-10-01,Exports,15
ACCT00446,2024-10-01,Alerts,20
ACCT00446,2024-10-01,AI_Assist,13
ACCT00446,2024-11-01,Dashboards,25
ACCT00446,2024-11-01,API,23
ACCT00446,2024-11-01,SSO,19
ACCT00446,2024-11-01,Exports,22
ACCT00446,2024-11-01,Alerts,13
ACCT00446,2024-11-01,AI_Assist,14
ACCT00446,2024-12-01,Dashboards,29
ACCT00446,2024-12-01,API,17
ACCT00446,2024-12-01,SSO,27
ACCT00446,2024-12-01,Exports,28
ACCT00446,2024-12-01,Alerts,20
ACCT00446,2024-12-01,AI_Assist,16
ACCT00446,2025-01-01,Dashboards,36
ACCT00446,2025-01-01,API,39
ACCT00446,2025-01-01,SSO,44
ACCT00446,2025-01-01,Exports,33
ACCT00446,2025-01-01,Alerts,36
ACCT00446,2025-01-01,AI_Assist,22
ACCT00446,2025-02-01,Dashboards,29
ACCT00446,2025-02-01,API,36
ACCT00446,2025-02-01,SSO,28
ACCT00446,2025-02-01,Exports,34
ACCT00446,2025-02-01,Alerts,42
ACCT00446,2025-02-01,AI_Assist,31
ACCT00446,2025-03-01,Dashboards,33
ACCT00446,2025-03-01,API,32
ACCT00446,2025-03-01,SSO,37
ACCT00446,2025-03-01,Exports,39
ACCT00446,2025-03-01,Alerts,37
ACCT00446,2025-03-01,AI_Assist,28
ACCT00446,2025-04-01,Dashboards,26
ACCT00446,2025-04-01,API,40
ACCT00446,2025-04-01,SSO,48
ACCT00446,2025-04-01,Exports,41
ACCT00446,2025-04-01,Alerts,50
ACCT00446,2025-04-01,AI_Assist,29
ACCT00446,2025-05-01,Dashboards,33
ACCT00446,2025-05-01,API,18
ACCT00446,2025-05-01,SSO,38
ACCT00446,2025-05-01,Exports,33
ACCT00446,2025-05-01,Alerts,25
ACCT00446,2025-05-01,AI_Assist,23
ACCT00446,2025-06-01,Dashboards,22
ACCT00446,2025-06-01,API,29
ACCT00446,2025-06-01,SSO,24
ACCT00446,2025-06-01,Exports,24
ACCT00446,2025-06-01,Alerts,20
ACCT00446,2025-06-01,AI_Assist,27
ACCT00446,2025-07-01,Dashboards,22
ACCT00446,2025-07-01,API,21
ACCT00446,2025-07-01,SSO,12
ACCT00446,2025-07-01,Exports,30
ACCT00446,2025-07-01,Alerts,14
ACCT00446,2025-07-01,AI_Assist,23
ACCT00446,2025-08-01,Dashboards,21
ACCT00446,2025-08-01,API,17
ACCT00446,2025-08-01,SSO,16
ACCT00446,2025-08-01,Exports,26
ACCT00446,2025-08-01,Alerts,11
ACCT00446,2025-08-01,AI_Assist,27
ACCT00447,2024-09-01,Dashboards,7
ACCT00447,2024-09-01,API,12
ACCT00447,2024-09-01,SSO,17
ACCT00447,2024-09-01,Exports,22
ACCT00447,2024-09-01,Alerts,3
ACCT00447,2024-09-01,AI_Assist,7
ACCT00447,2024-10-01,Dashboards,13
ACCT00447,2024-10-01,API,16
ACCT00447,2024-10-01,SSO,12
ACCT00447,2024-10-01,Exports,19
ACCT00447,2024-10-01,Alerts,13
ACCT00447,2024-10-01,AI_Assist,9
ACCT00447,2024-11-01,Dashboards,7
ACCT00447,2024-11-01,API,10
ACCT00447,2024-11-01,SSO,15
ACCT00447,2024-11-01,Exports,14
ACCT00447,2024-11-01,Alerts,1
ACCT00447,2024-11-01,AI_Assist,12
ACCT00447,2024-12-01,Dashboards,15
ACCT00447,2024-12-01,API,14
ACCT00447,2024-12-01,SSO,15
ACCT00447,2024-12-01,Exports,8
ACCT00447,2024-12-01,Alerts,17
ACCT00447,2024-12-01,AI_Assist,7
ACCT00447,2025-01-01,Dashboards,14
ACCT00447,2025-01-01,API,26
ACCT00447,2025-01-01,SSO,14
ACCT00447,2025-01-01,Exports,13
ACCT00447,2025-01-01,Alerts,19
ACCT00447,2025-01-01,AI_Assist,20
ACCT00447,2025-02-01,Dashboards,28
ACCT00447,2025-02-01,API,17
ACCT00447,2025-02-01,SSO,21
ACCT00447,2025-02-01,Exports,14
ACCT00447,2025-02-01,Alerts,21
ACCT00447,2025-02-01,AI_Assist,21
ACCT00447,2025-03-01,Dashboards,18
ACCT00447,2025-03-01,API,25
ACCT00447,2025-03-01,SSO,22
ACCT00447,2025-03-01,Exports,24
ACCT00447,2025-03-01,Alerts,21
ACCT00447,2025-03-01,AI_Assist,21
ACCT00447,2025-04-01,Dashboards,19
ACCT00447,2025-04-01,API,21
ACCT00447,2025-04-01,SSO,24
ACCT00447,2025-04-01,Exports,15
ACCT00447,2025-04-01,Alerts,20
ACCT00447,2025-04-01,AI_Assist,20
ACCT00447,2025-05-01,Dashboards,14
ACCT00447,2025-05-01,API,15
ACCT00447,2025-05-01,SSO,28
ACCT00447,2025-05-01,Exports,18
ACCT00447,2025-05-01,Alerts,17
ACCT00447,2025-05-01,AI_Assist,19
