day,priority,channel,queue,tickets,avg_frt_min,avg_ttr_min,p50_frt,p90_frt,p50_ttr,p90_ttr
2024-05-01,P1,Email,Tech,17,53.29411764705883,89.23529411764706,45.0,107.00000000000003,88.0,132.60000000000002
2024-05-01,P1,Web,Billing,8,25.125,53.875,17.0,58.0,54.5,84.0
2024-05-01,P1,Web,General,4,29.25,46.75000000000001,30.0,51.300000000000004,52.50000000000001,66.00000000000001
2024-05-01,P1,Web,Tech,12,16.833333333333336,69.08333333333333,16.0,31.500000000000007,59.50000000000001,106.0
2024-05-01,P2,Chat,Billing,26,9.653846153846153,41.5,9.0,19.0,41.0,60.0
2024-05-01,P2,Chat,General,12,7.083333333333333,27.0,8.5,13.8,26.5,37.0
2024-05-01,P2,Chat,Tech,19,9.947368421052632,43.10526315789474,9.0,18.4,45.0,63.00000000000001
2024-05-01,P2,Email,Billing,92,92.96739130434783,120.71739130434783,91.5,140.30000000000004,120.0,194.00000000000006
2024-05-01,P2,Email,General,57,80.50877192982456,101.7719298245614,85.0,133.20000000000002,109.0,155.6
2024-05-01,P2,Email,Tech,148,89.95945945945945,128.50675675675674,93.0,144.3,129.00000000000003,182.60000000000002
2024-05-01,P2,Web,Billing,84,32.67857142857143,61.964285714285715,30.5,61.70000000000001,59.0,100.0
2024-05-01,P2,Web,General,38,35.526315789473685,55.973684210526315,35.0,55.300000000000004,59.5,78.30000000000001
2024-05-01,P2,Web,Tech,75,36.14666666666667,77.64,36.0,60.600000000000016,76.0,113.00000000000004
2024-05-01,P3,Chat,Billing,8,14.0,40.25,15.500000000000002,20.6,43.5,52.5
2024-05-01,P3,Chat,General,4,19.25,39.0,18.0,27.6,39.0,42.1
2024-05-01,P3,Chat,Tech,11,18.454545454545453,61.45454545454545,18.0,23.0,55.0,103.0
2024-05-01,P3,Email,Billing,62,105.01612903225806,132.33870967741936,105.0,166.6,134.50000000000003,203.49999999999997
2024-05-01,P3,Email,General,33,88.93939393939394,108.3030303030303,87.0,135.20000000000005,106.0,154.4
2024-05-01,P3,Email,Tech,75,98.24,139.33333333333334,99.0,151.20000000000002,138.0,198.00000000000006
2024-05-01,P3,Web,Billing,41,45.09756097560975,69.6829268292683,47.0,63.00000000000001,70.0,99.0
2024-05-01,P3,Web,General,18,35.166666666666664,61.05555555555556,31.000000000000004,63.20000000000001,58.0,87.5
2024-05-01,P3,Web,Tech,49,43.38775510204081,88.75510204081633,45.0,62.40000000000001,85.0,128.80000000000004
2024-05-02,P1,Chat,Billing,2,0.0,22.5,0.0,0.0,22.5,29.300000000000004
2024-05-02,P1,Chat,General,1,0.0,24.0,0.0,0.0,24.0,24.0
2024-05-02,P1,Chat,Tech,4,0.0,15.75,0.0,0.0,11.5,25.900000000000006
2024-05-02,P1,Email,Billing,16,62.9375,90.5625,71.5,105.0,84.5,136.5
2024-05-02,P1,Email,General,10,81.1,110.0,93.0,117.69999999999999,116.0,170.9
2024-05-02,P1,Email,Tech,16,81.0,117.0625,81.0,104.0,111.0,155.0
2024-05-02,P1,Web,Billing,6,29.166666666666668,58.333333333333336,34.0,43.0,61.00000000000001,74.5
2024-05-02,P1,Web,General,5,10.6,25.4,2.0000000000000004,26.0,16.000000000000004,44.8
2024-05-02,P1,Web,Tech,16,19.1875,71.9375,17.5,37.5,61.5,102.5
2024-05-02,P2,Chat,Billing,15,8.6,35.733333333333334,9.0,12.6,33.00000000000001,55.2
2024-05-02,P2,Chat,General,15,10.2,33.733333333333334,9.0,19.2,31.000000000000004,51.8
2024-05-02,P2,Chat,Tech,29,7.931034482758621,47.689655172413794,9.0,16.000000000000004,43.0,80.19999999999999
2024-05-02,P2,Email,Billing,107,96.25233644859813,124.99065420560747,92.0,156.4,119.0,182.0
2024-05-02,P2,Email,General,69,90.14492753623189,110.68115942028986,96.0,142.0,119.0,167.00000000000006
2024-05-02,P2,Email,Tech,132,89.31060606060606,128.4090909090909,92.5,143.0,129.50000000000003,182.70000000000002
2024-05-02,P2,Web,Billing,68,33.69117647058823,63.98529411764706,29.5,62.00000000000001,63.500000000000014,97.60000000000001
2024-05-02,P2,Web,General,37,40.054054054054056,60.972972972972975,38.0,61.400000000000006,63.00000000000001,83.99999999999999
2024-05-02,P2,Web,Tech,91,34.38461538461539,77.93406593406593,33.00000000000001,64.00000000000001,75.0,115.0
2024-05-02,P3,Chat,Billing,13,19.153846153846153,47.30769230769231,19.0,29.000000000000004,46.0,68.2
2024-05-02,P3,Chat,General,4,14.0,36.25,15.000000000000002,19.1,37.5,42.4
2024-05-02,P3,Chat,Tech,14,20.0,67.21428571428571,17.0,30.100000000000005,72.5,82.7
2024-05-02,P3,Email,Billing,60,103.13333333333334,130.93333333333334,98.5,176.4,124.50000000000001,211.0
2024-05-02,P3,Email,General,19,78.89473684210526,101.26315789473684,82.0,141.2,110.0,158.39999999999998
2024-05-02,P3,Email,Tech,64,93.796875,130.921875,92.0,158.90000000000003,131.00000000000003,196.4
2024-05-02,P3,Web,Billing,37,44.567567567567565,78.29729729729729,42.0,67.80000000000001,81.0,115.0
2024-05-02,P3,Web,General,15,32.333333333333336,60.733333333333334,32.00000000000001,53.8,70.0,76.6
2024-05-02,P3,Web,Tech,54,43.925925925925924,78.0,41.0,66.70000000000002,76.0,116.20000000000002
2024-05-03,P1,Chat,Billing,1,0.0,21.0,0.0,0.0,21.0,21.0
2024-05-03,P1,Chat,General,1,0.0,34.00000000000001,0.0,0.0,34.00000000000001,34.00000000000001
2024-05-03,P1,Email,Billing,19,74.84210526315789,109.84210526315789,59.0,119.0,90.0,163.59999999999997
2024-05-03,P1,Email,General,7,76.14285714285714,101.14285714285714,66.00000000000001,138.40000000000003,100.0,159.60000000000005
2024-05-03,P1,Email,Tech,18,50.94444444444444,89.38888888888889,52.0,90.20000000000002,94.5,123.30000000000001
2024-05-03,P1,Web,Billing,7,9.571428571428571,33.285714285714285,8.000000000000002,23.0,28.0,47.800000000000004
2024-05-03,P1,Web,General,3,2.6666666666666674,22.0,0.0,6.400000000000002,21.0,25.8
2024-05-03,P1,Web,Tech,13,16.76923076923077,49.69230769230769,13.0,41.000000000000014,48.0,70.80000000000001
2024-05-03,P2,Chat,Billing,19,11.157894736842104,36.1578947368421,9.0,21.0,34.00000000000001,48.79999999999999
2024-05-03,P2,Chat,General,8,8.375,39.0,6.500000000000001,15.599999999999998,33.50000000000001,59.499999999999986
2024-05-03,P2,Chat,Tech,32,6.156250000000001,50.3125,6.0,15.800000000000008,40.0,84.00000000000004
2024-05-03,P2,Email,Billing,104,94.63461538461539,123.89423076923077,93.0,162.7,117.5,196.10000000000002
2024-05-03,P2,Email,General,58,80.44827586206897,102.01724137931035,77.0,133.00000000000003,101.5,149.0
2024-05-03,P2,Email,Tech,141,98.37588652482269,137.3404255319149,100.0,152.0,138.0,185.0
2024-05-03,P2,Web,Billing,62,37.29032258064516,64.66129032258064,37.5,63.80000000000001,60.5,98.5
2024-05-03,P2,Web,General,38,32.526315789473685,52.71052631578947,30.500000000000004,61.900000000000055,48.5,90.30000000000004
2024-05-03,P2,Web,Tech,103,34.19417475728155,74.68932038834951,36.0,53.8,69.0,121.60000000000001
2024-05-03,P3,Chat,Billing,12,19.25,49.75,19.5,25.9,46.0,55.0
2024-05-03,P3,Chat,General,6,23.0,48.833333333333336,22.5,26.5,44.0,67.5
2024-05-03,P3,Chat,Tech,7,17.142857142857142,48.57142857142858,21.0,25.400000000000006,32.00000000000001,90.20000000000003
2024-05-03,P3,Email,Billing,63,107.68253968253968,135.8095238095238,108.0,162.4,136.00000000000003,195.60000000000002
2024-05-03,P3,Email,General,31,107.80645161290323,134.32258064516128,118.0,158.0,139.0,192.0
2024-05-03,P3,Email,Tech,73,99.86301369863014,139.94520547945206,98.0,163.39999999999998,140.0,202.59999999999997
2024-05-03,P3,Web,Billing,41,45.65853658536585,77.95121951219512,46.0,71.0,80.0,117.0
2024-05-03,P3,Web,General,13,47.30769230769231,67.92307692307693,41.0,60.400000000000006,62.00000000000001,81.0
2024-05-03,P3,Web,Tech,46,45.04347826086956,83.78260869565217,46.5,65.00000000000001,86.5,115.0
2024-05-04,P1,Email,Billing,7,61.142857142857146,87.0,68.00000000000001,111.2,90.0,150.8
2024-05-04,P1,Email,General,4,108.75,135.0,80.5,173.20000000000002,103.5,200.70000000000002
2024-05-04,P1,Email,Tech,8,47.75,89.875,44.5,89.3,85.0,144.29999999999998
2024-05-04,P1,Web,Billing,8,23.375,59.5,24.5,38.3,63.00000000000001,85.6
2024-05-04,P1,Web,General,1,6.0,19.0,6.0,6.0,19.0,19.0
2024-05-04,P1,Web,Tech,6,20.333333333333332,56.166666666666664,21.0,34.0,43.0,91.0
2024-05-04,P2,Chat,Billing,9,7.666666666666667,28.11111111111111,9.0,13.4,28.0,41.6
2024-05-04,P2,Chat,General,6,6.333333333333333,27.5,5.5,12.500000000000002,26.5,34.5
2024-05-04,P2,Chat,Tech,17,8.058823529411764,48.76470588235294,8.000000000000002,16.400000000000006,36.0,72.00000000000001
2024-05-04,P2,Email,Billing,53,96.01886792452831,121.20754716981132,99.0,153.40000000000003,119.0,197.0000000000001
2024-05-04,P2,Email,General,22,76.95454545454545,99.13636363636364,81.5,119.30000000000001,103.5,141.60000000000002
2024-05-04,P2,Email,Tech,69,90.55072463768116,129.1014492753623,86.0,146.0,124.00000000000001,198.4
2024-05-04,P2,Web,Billing,32,39.625,67.03125,42.0,54.0,65.50000000000001,92.0
2024-05-04,P2,Web,General,18,35.5,58.111111111111114,40.0,63.20000000000001,59.0,83.70000000000002
2024-05-04,P2,Web,Tech,42,32.357142857142854,68.71428571428571,35.0,52.9,66.00000000000001,104.19999999999999
2024-05-04,P3,Chat,Billing,5,12.2,35.0,13.0,17.6,38.0,41.4
2024-05-04,P3,Chat,General,3,15.666666666666666,35.0,15.0,17.4,35.0,41.4
2024-05-04,P3,Chat,Tech,5,19.0,80.80000000000001,16.000000000000004,25.0,69.0,120.60000000000002
2024-05-04,P3,Email,Billing,29,112.13793103448276,140.31034482758622,123.00000000000001,172.2,139.0,207.6
2024-05-04,P3,Email,General,17,107.76470588235294,130.41176470588235,112.0,149.6,127.00000000000001,175.8
2024-05-04,P3,Email,Tech,29,98.06896551724138,141.68965517241378,85.0,184.2,131.00000000000003,226.8
2024-05-04,P3,Web,Billing,12,44.0,72.50000000000001,42.0,64.70000000000002,63.00000000000001,121.00000000000001
2024-05-04,P3,Web,General,10,51.7,75.3,56.0,74.2,84.5,100.1
2024-05-04,P3,Web,Tech,22,40.72727272727273,77.4090909090909,40.5,60.70000000000001,79.0,109.4
2024-05-05,P1,Chat,Tech,1,0.0,75.0,0.0,0.0,75.0,75.0
2024-05-05,P1,Email,Billing,5,79.4,116.6,97.0,114.4,118.0,171.4
2024-05-05,P1,Email,General,4,51.25,67.5,39.5,87.30000000000001,60.0,100.10000000000001
2024-05-05,P1,Email,Tech,8,47.50000000000001,85.625,55.00000000000001,72.7,84.0,112.1
2024-05-05,P1,Web,Billing,2,10.0,38.0,10.0,11.6,38.0,44.4
2024-05-05,P1,Web,General,6,29.16666666666667,53.333333333333336,33.00000000000001,52.5,52.5,87.0
2024-05-05,P1,Web,Tech,8,11.0,46.375,7.000000000000001,22.9,38.5,73.10000000000001
2024-05-05,P2,Chat,Billing,7,9.285714285714286,43.857142857142854,10.0,14.4,40.0,68.60000000000001
2024-05-05,P2,Chat,General,4,9.75,41.0,11.5,14.4,37.0,50.6
2024-05-05,P2,Chat,Tech,17,9.294117647058826,57.11764705882353,7.0,17.000000000000004,38.0,125.20000000000002
2024-05-05,P2,Email,Billing,59,91.50847457627118,120.32203389830508,103.0,148.00000000000003,129.00000000000003,181.2
2024-05-05,P2,Email,General,22,75.31818181818181,93.18181818181819,70.0,125.60000000000002,91.5,142.3
2024-05-05,P2,Email,Tech,78,80.65384615384616,118.42307692307692,79.5,134.60000000000002,114.0,177.79999999999998
2024-05-05,P2,Web,Billing,38,34.473684210526315,62.86842105263158,32.00000000000001,58.90000000000001,57.0,96.30000000000001
2024-05-05,P2,Web,General,13,50.61538461538461,77.07692307692308,44.0,76.4,72.0,102.4
2024-05-05,P2,Web,Tech,39,34.56410256410256,77.48717948717949,35.0,60.400000000000006,73.0,104.80000000000003
2024-05-05,P3,Chat,Billing,7,17.285714285714285,40.142857142857146,18.0,21.4,38.0,54.20000000000001
2024-05-05,P3,Chat,General,1,18.0,24.0,18.0,18.0,24.0,24.0
2024-05-05,P3,Chat,Tech,6,14.666666666666666,58.166666666666664,16.000000000000004,21.0,48.0,104.5
2024-05-05,P3,Email,Billing,19,85.57894736842105,114.42105263157895,94.0,145.8,131.00000000000003,172.2
2024-05-05,P3,Email,General,17,97.0,118.70588235294117,97.0,143.0,116.0,173.4
2024-05-05,P3,Email,Tech,26,101.34615384615384,137.6153846153846,100.0,159.0,127.00000000000003,209.5
2024-05-05,P3,Web,Billing,17,36.94117647058823,61.470588235294116,37.0,57.60000000000001,65.00000000000001,83.8
2024-05-05,P3,Web,General,6,39.333333333333336,58.0,38.5,49.5,59.00000000000001,68.5
2024-05-05,P3,Web,Tech,18,43.0,79.22222222222223,45.0,64.60000000000001,76.0,110.50000000000003
2024-05-06,P1,Chat,Billing,2,0.0,29.000000000000004,0.0,0.0,29.000000000000004,32.20000000000001
2024-05-06,P1,Chat,Tech,1,0.0,70.0,0.0,0.0,70.0,70.0
2024-05-06,P1,Email,Billing,12,73.33333333333333,103.91666666666667,52.0,163.4,78.5,215.60000000000002
2024-05-06,P1,Email,General,9,85.11111111111111,107.11111111111111,81.0,130.00000000000003,112.0,149.0
2024-05-06,P1,Email,Tech,19,66.42105263157895,113.10526315789474,55.0,126.20000000000002,98.0,168.39999999999998
2024-05-06,P1,Web,Billing,12,10.416666666666666,42.75,2.5,21.9,32.0,63.40000000000002
2024-05-06,P1,Web,General,8,21.0,45.12500000000001,15.500000000000002,48.3,41.0,68.80000000000001
2024-05-06,P1,Web,Tech,11,15.0,66.18181818181819,10.0,39.0,74.0,101.0
2024-05-06,P2,Chat,Billing,21,5.904761904761905,28.80952380952381,4.000000000000001,13.0,26.0,45.0
2024-05-06,P2,Chat,General,10,7.9,28.9,7.5,15.499999999999998,28.0,35.599999999999994
2024-05-06,P2,Chat,Tech,21,8.380952380952381,47.61904761904762,6.0,19.0,48.0,54.0
2024-05-06,P2,Email,Billing,108,85.99074074074075,113.91666666666667,85.0,140.39999999999998,112.0,178.89999999999998
2024-05-06,P2,Email,General,70,83.71428571428571,105.02857142857142,82.0,140.1,103.5,164.5
2024-05-06,P2,Email,Tech,143,88.83916083916084,126.76223776223776,89.0,147.0,123.00000000000001,191.39999999999998
2024-05-06,P2,Web,Billing,68,32.205882352941174,57.39705882352941,33.50000000000001,56.20000000000002,56.5,93.9
2024-05-06,P2,Web,General,46,36.869565217391305,57.02173913043478,36.5,62.50000000000001,56.5,88.5
2024-05-06,P2,Web,Tech,98,36.04081632653061,70.84693877551021,35.0,62.49999999999999,71.0,103.6
2024-05-06,P3,Chat,Billing,13,18.23076923076923,45.46153846153846,20.0,24.400000000000002,49.0,58.8
2024-05-06,P3,Chat,General,4,18.5,38.25,18.5,21.1,38.5,47.400000000000006
2024-05-06,P3,Chat,Tech,15,18.666666666666668,61.0,20.0,26.0,62.00000000000001,81.0
2024-05-06,P3,Email,Billing,52,92.71153846153847,118.21153846153847,90.0,169.2,112.5,194.0
2024-05-06,P3,Email,General,28,99.64285714285714,125.35714285714286,105.0,170.0,127.00000000000003,184.3
2024-05-06,P3,Email,Tech,68,102.08823529411765,142.30882352941177,97.0,160.10000000000002,144.0,204.20000000000002
2024-05-06,P3,Web,Billing,35,46.285714285714285,75.74285714285715,41.0,80.80000000000001,78.0,107.6
2024-05-06,P3,Web,General,31,42.74193548387097,64.09677419354838,44.0,63.00000000000001,69.0,84.0
2024-05-06,P3,Web,Tech,47,51.276595744680854,90.19148936170212,55.0,80.0,91.0,132.60000000000002
2024-05-07,P1,Chat,Billing,6,0.0,23.0,0.0,0.0,21.0,32.0
2024-05-07,P1,Chat,General,1,0.0,43.0,0.0,0.0,43.0,43.0
2024-05-07,P1,Chat,Tech,6,1.1666666666666667,28.166666666666668,0.0,3.5,34.00000000000001,38.5
2024-05-07,P1,Email,Billing,9,42.888888888888886,81.33333333333333,25.0,96.4,61.00000000000001,134.00000000000003
2024-05-07,P1,Email,General,11,67.45454545454545,85.63636363636364,59.0,104.0,79.0,119.0
2024-05-07,P1,Email,Tech,21,51.285714285714285,98.85714285714286,49.0,105.0,95.0,157.0
2024-05-07,P1,Web,Billing,6,18.666666666666668,51.666666666666664,18.5,29.5,57.0,67.0
2024-05-07,P1,Web,General,6,18.0,34.833333333333336,9.0,43.0,29.0,62.00000000000001
2024-05-07,P1,Web,Tech,12,22.0,61.416666666666664,18.5,40.0,60.5,91.7
2024-05-07,P2,Chat,Billing,21,9.619047619047619,41.095238095238095,10.0,18.0,39.0,55.0
2024-05-07,P2,Chat,General,15,10.066666666666666,31.866666666666667,10.0,15.600000000000001,30.0,48.199999999999996
2024-05-07,P2,Chat,Tech,24,9.041666666666666,44.625,8.5,17.4,42.0,66.80000000000001
2024-05-07,P2,Email,Billing,114,95.16666666666667,122.25438596491227,96.0,153.7,123.00000000000001,178.7
2024-05-07,P2,Email,General,68,86.42647058823529,109.82352941176471,97.5,129.90000000000003,119.0,159.60000000000002
2024-05-07,P2,Email,Tech,137,87.53284671532846,126.57664233576642,86.0,153.60000000000002,128.00000000000003,191.60000000000002
2024-05-07,P2,Web,Billing,71,34.521126760563384,62.929577464788736,38.0,58.0,60.0,92.0
2024-05-07,P2,Web,General,39,36.94871794871795,58.333333333333336,36.0,66.20000000000002,54.0,89.2
2024-05-07,P2,Web,Tech,84,33.95238095238095,66.79761904761905,33.00000000000001,61.70000000000001,65.00000000000001,100.7
2024-05-07,P3,Chat,Billing,4,17.0,53.25,17.5,19.4,58.5,60.0
2024-05-07,P3,Chat,General,6,19.666666666666668,40.0,19.5,28.5,38.5,57.5
2024-05-07,P3,Chat,Tech,9,20.11111111111111,52.44444444444444,25.0,29.400000000000002,50.0,75.4
2024-05-07,P3,Email,Billing,42,104.4047619047619,135.11904761904762,109.5,142.8,137.0,179.29999999999998
2024-05-07,P3,Email,General,28,103.14285714285714,122.46428571428571,99.0,174.3,133.5,193.2
2024-05-07,P3,Email,Tech,66,95.28787878787878,134.36363636363637,88.5,154.5,125.00000000000001,185.5
2024-05-07,P3,Web,Billing,33,47.90909090909091,77.78787878787878,45.0,75.8,75.0,103.2
2024-05-07,P3,Web,General,20,48.7,69.7,48.5,65.30000000000001,72.0,99.1
2024-05-07,P3,Web,Tech,49,41.57142857142857,78.73469387755102,40.0,72.4,81.0,118.2
2024-05-08,P1,Chat,Billing,1,0.0,14.0,0.0,0.0,14.0,14.0
2024-05-08,P1,Chat,General,1,0.0,16.000000000000004,0.0,0.0,16.000000000000004,16.000000000000004
2024-05-08,P1,Email,Billing,9,78.0,107.55555555555556,78.0,120.0,111.0,148.4
2024-05-08,P1,Email,General,6,98.16666666666667,125.66666666666667,87.5,168.0,114.5,195.5
2024-05-08,P1,Email,Tech,18,76.66666666666667,114.61111111111111,75.5,135.00000000000003,112.5,167.50000000000003
2024-05-08,P1,Web,Billing,9,9.555555555555555,36.888888888888886,0.0,24.6,31.000000000000004,68.80000000000001
2024-05-08,P1,Web,General,8,25.875000000000004,43.625,30.000000000000004,38.6,44.0,53.6
2024-05-08,P1,Web,Tech,11,22.636363636363637,46.90909090909091,18.0,44.0,43.0,64.00000000000001
2024-05-08,P2,Chat,Billing,24,7.833333333333333,37.791666666666664,5.5,18.4,33.5,52.7
2024-05-08,P2,Chat,General,15,8.066666666666668,30.4,7.0,16.000000000000004,29.0,44.0
2024-05-08,P2,Chat,Tech,25,8.84,49.24,9.0,18.400000000000006,42.0,87.20000000000003
2024-05-08,P2,Email,Billing,114,82.92105263157895,109.3859649122807,80.5,146.7,106.5,175.7
2024-05-08,P2,Email,General,50,100.32,121.78,99.0,165.00000000000003,116.0,183.20000000000005
2024-05-08,P2,Email,Tech,142,84.85915492957747,127.04929577464789,83.5,141.0,125.00000000000001,188.70000000000002
2024-05-08,P2,Web,Billing,54,36.388888888888886,64.48148148148148,37.5,65.00000000000001,61.00000000000001,94.50000000000001
2024-05-08,P2,Web,General,44,37.68181818181818,56.79545454545455,36.5,60.60000000000003,57.0,81.4
2024-05-08,P2,Web,Tech,88,34.48863636363637,76.125,33.50000000000001,63.6,69.5,114.79999999999998
2024-05-08,P3,Chat,Billing,11,18.181818181818183,42.90909090909091,17.000000000000004,30.0,43.0,61.00000000000001
2024-05-08,P3,Chat,General,5,16.0,33.8,11.0,24.6,36.0,42.8
2024-05-08,P3,Chat,Tech,13,14.923076923076923,47.38461538461539,15.0,23.6,44.0,65.00000000000001
2024-05-08,P3,Email,Billing,47,104.55319148936171,130.12765957446808,99.0,173.2,126.00000000000001,197.59999999999997
2024-05-08,P3,Email,General,24,91.66666666666667,115.0,90.0,140.9,107.5,162.5
2024-05-08,P3,Email,Tech,75,102.2,143.88,103.0,160.60000000000005,147.0,212.80000000000007
2024-05-08,P3,Web,Billing,41,45.78048780487805,74.5609756097561,48.0,73.0,80.0,106.0
2024-05-08,P3,Web,General,19,42.78947368421053,65.3157894736842,45.0,56.8,65.00000000000001,86.0
2024-05-08,P3,Web,Tech,56,49.125,90.69642857142857,48.5,76.5,88.0,127.00000000000003
2024-05-09,P1,Chat,Billing,4,0.0,55.75,0.0,0.0,61.50000000000001,71.10000000000001
2024-05-09,P1,Chat,General,2,0.0,34.5,0.0,0.0,34.5,44.5
2024-05-09,P1,Chat,Tech,2,0.0,25.0,0.0,0.0,25.0,29.800000000000004
2024-05-09,P1,Email,Billing,16,70.75,94.1875,67.5,120.0,97.5,139.5
2024-05-09,P1,Email,General,10,73.2,98.9,61.0,122.30000000000001,86.0,158.3
2024-05-09,P1,Email,Tech,9,72.44444444444444,97.88888888888889,63.00000000000001,126.80000000000001,76.0,158.8
2024-05-09,P1,Web,Billing,7,9.571428571428571,37.142857142857146,8.000000000000002,22.0,41.0,51.60000000000001
2024-05-09,P1,Web,General,5,37.8,64.4,41.0,50.2,65.00000000000001,74.60000000000001
2024-05-09,P1,Web,Tech,9,18.88888888888889,61.666666666666664,9.0,38.6,60.0,79.8
2024-05-09,P2,Chat,Billing,26,11.73076923076923,36.07692307692308,11.5,20.5,33.50000000000001,44.5
2024-05-09,P2,Chat,General,17,6.23529411764706,29.0,5.0,13.4,27.0,41.2
2024-05-09,P2,Chat,Tech,30,7.700000000000001,51.333333333333336,6.0,17.000000000000004,40.5,91.5
2024-05-09,P2,Email,Billing,105,92.33333333333333,120.72380952380952,91.0,147.20000000000002,125.00000000000001,178.00000000000009
2024-05-09,P2,Email,General,45,85.44444444444444,108.04444444444445,81.0,146.20000000000002,106.0,169.6
2024-05-09,P2,Email,Tech,124,94.49193548387096,137.95967741935485,99.5,154.0,139.0,213.8
2024-05-09,P2,Web,Billing,63,34.07936507936508,63.57142857142857,30.0,60.80000000000001,60.0,95.20000000000002
2024-05-09,P2,Web,General,41,32.5609756097561,56.21951219512195,30.0,56.0,51.0,87.0
2024-05-09,P2,Web,Tech,85,31.11764705882353,73.07058823529412,31.000000000000004,60.200000000000024,70.0,108.80000000000003
2024-05-09,P3,Chat,Billing,16,16.75,42.3125,16.000000000000004,24.0,41.5,58.5
2024-05-09,P3,Chat,General,5,17.6,37.2,17.000000000000004,20.2,31.000000000000004,50.0
2024-05-09,P3,Chat,Tech,18,16.38888888888889,49.388888888888886,17.000000000000004,23.0,51.0,64.50000000000001
2024-05-09,P3,Email,Billing,49,109.24489795918367,139.83673469387756,108.0,173.80000000000007,141.0,201.0
2024-05-09,P3,Email,General,31,83.0,101.87096774193549,79.0,127.00000000000001,96.0,141.0
2024-05-09,P3,Email,Tech,77,109.44155844155844,147.8181818181818,114.0,155.4,142.0,203.8
2024-05-09,P3,Web,Billing,38,43.76315789473684,73.0,45.5,65.30000000000001,73.0,94.60000000000001
2024-05-09,P3,Web,General,13,54.07692307692308,75.23076923076923,53.0,73.0,75.0,105.80000000000001
2024-05-09,P3,Web,Tech,44,41.54545454545455,80.4090909090909,42.5,61.00000000000001,77.0,111.7
2024-05-10,P1,Chat,Billing,6,0.0,32.166666666666664,0.0,0.0,30.0,45.0
2024-05-10,P1,Chat,General,3,0.0,23.333333333333332,0.0,0.0,24.0,26.4
2024-05-10,P1,Chat,Tech,5,0.0,37.400000000000006,0.0,0.0,29.0,59.20000000000001
2024-05-10,P1,Email,Billing,14,80.92857142857143,110.0,69.5,142.4,106.0,173.9
2024-05-10,P1,Email,General,6,89.16666666666667,117.33333333333333,94.0,140.0,116.5,177.0
2024-05-10,P1,Email,Tech,12,74.50000000000001,102.0,75.0,121.10000000000002,102.5,140.3
2024-05-10,P1,Web,Billing,7,29.714285714285715,51.857142857142854,32.00000000000001,50.40000000000001,53.0,84.8
2024-05-10,P1,Web,General,7,17.428571428571427,37.42857142857143,10.0,42.400000000000006,32.00000000000001,57.20000000000001
2024-05-10,P1,Web,Tech,10,15.7,69.1,13.0,31.100000000000005,60.5,134.20000000000002
2024-05-10,P2,Chat,Billing,25,11.76,40.400000000000006,11.0,18.0,35.0,59.80000000000001
2024-05-10,P2,Chat,General,12,6.583333333333333,26.166666666666668,6.5,11.9,26.0,36.6
2024-05-10,P2,Chat,Tech,26,7.153846153846154,42.03846153846154,6.5,16.500000000000004,37.0,59.0
2024-05-10,P2,Email,Billing,106,96.84905660377359,124.17924528301887,98.0,158.5,121.5,184.0
2024-05-10,P2,Email,General,66,92.86363636363636,113.92424242424242,95.5,145.5,116.0,161.0
2024-05-10,P2,Email,Tech,138,86.8840579710145,130.2391304347826,86.5,144.3,133.00000000000003,187.6
2024-05-10,P2,Web,Billing,69,33.65217391304348,61.27536231884058,30.0,60.0,63.00000000000001,89.00000000000001
2024-05-10,P2,Web,General,57,37.96491228070175,59.98245614035088,40.0,57.0,59.0,83.4
2024-05-10,P2,Web,Tech,92,35.71739130434783,77.27173913043478,32.50000000000001,68.00000000000001,72.5,127.90000000000003
2024-05-10,P3,Chat,Billing,10,15.9,45.9,15.500000000000002,25.7,47.0,72.1
2024-05-10,P3,Chat,General,2,22.5,42.0,22.5,22.9,42.0,46.0
2024-05-10,P3,Chat,Tech,6,16.666666666666668,44.5,14.500000000000002,24.5,38.5,66.5
2024-05-10,P3,Email,Billing,63,92.55555555555556,120.88888888888889,98.0,147.60000000000005,120.0,181.00000000000003
2024-05-10,P3,Email,General,29,89.06896551724138,108.72413793103448,79.0,143.59999999999997,112.0,170.79999999999998
2024-05-10,P3,Email,Tech,55,109.89090909090909,160.05454545454546,106.0,175.20000000000002,151.0,256.80000000000007
2024-05-10,P3,Web,Billing,31,46.03225806451613,74.80645161290323,45.0,67.00000000000001,76.0,99.0
2024-05-10,P3,Web,General,15,46.6,64.2,42.0,71.8,59.0,88.8
2024-05-10,P3,Web,Tech,44,43.63636363636363,82.45454545454545,47.0,64.40000000000002,81.0,127.40000000000005
2024-05-11,P1,Chat,Billing,1,0.0,21.0,0.0,0.0,21.0,21.0
2024-05-11,P1,Chat,General,1,0.0,18.0,0.0,0.0,18.0,18.0
2024-05-11,P1,Email,Billing,4,90.0,112.0,81.0,122.50000000000003,102.0,143.60000000000002
2024-05-11,P1,Email,General,2,132.5,146.5,132.5,136.1,146.5,149.3
2024-05-11,P1,Email,Tech,9,73.0,112.11111111111111,74.0,100.2,106.0,139.0
2024-05-11,P1,Web,Billing,2,25.0,44.5,25.0,25.0,44.5,45.7
2024-05-11,P1,Web,Tech,8,15.375,66.75,12.0,34.2,59.00000000000001,99.1
